TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),FREE CASH_FLOW (YFINANCE),TOTAL CASH (YFINANCE),TOTAL CASH MINUS MARKET CAP,TOTAL LIABILITIES (MIL),TOTAL LIABILITIES (YFINANCE),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE)
AEY,"ADDvantage Technologies Group, ",2.49,undefined,-1.513,N/A,undefined,2.129145,2.62 , 37.85 Mil ,36597612,$-8.51,-4275220,3598000,-26576504,$19.38,10919000,1.3833333333333335,1.3389444444444443,2.4101,1.8,0.0149, -5.87 ,-5.327
AEYE,"AudioEye, Inc.",11.99,undefined,-0.856,N/A,undefined,5.3512497,5.76 , 104.60 Mil ,164753680,$-2.87,1215625,25836000,-97923272,$9.87,1952000,1.3307436182019978,1.237513873473918,11.15,9.01,0.0615, -14.49 ,-22.647
AFAQ,AF Acquisition Corp.,9.71,undefined,None,,undefined,None,, 270.82 Mil ,276892128,$,None,1707881,-270172119,$18.51,0,1.0125130344108448,1.0114702815432741,9.7,9.59,None, -1087.61 ,None
AEZS,Aeterna Zentaris Inc.,0.6143,undefined,-0.129,N/A,undefined,1.1781133,-2.53 , 8.65 Mil ,13204110,$-4.47,-3517250,73371000,-2277560,$23.01,144000,2.1182758620689657,2.0493103448275867,0.5943,0.29,0.0377, -1.26 ,-2.269
AFAQU,,9.845,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,1707881,,$18.51,0,,,9.845,9.75,, -1087.61 ,
AFAQW,,,,Key Error,,,,, - ,,$,,,,$18.51,,,,,,, -1087.61 ,
AFBI,"Affinity Bancshares, Inc.",14.82,undefined,None,,undefined,None,, 27.49 Mil ,25315520,$0.00,None,101398000,7242968,$669.17,39084000,2.2522796352583585,2.082066869300912,13.7,6.58,0.00059999997,Not Found!,None
AFCG,"AFC Gamma, Inc.",22.5,undefined,None,N/A,undefined,None,, 234.35 Mil ,154044112,$,None,126793968,-165139120,$10.05,0,1.139240506329114,1.1058227848101265,21.84,19.75,0.0011,Not Found!,None
AFIN,"American Finance Trust, Inc.",8.5,undefined,-0.43,N/A,undefined,0.53797674,0.04 , 2.63 Bil ,2796648192,$99.5,110256128,102860000,-798310304,"$1,918.0",1791015040,1.574074074074074,1.5324074074074074,8.275,5.4,0.0396, 13.16 ,15.373
AFIB,"Acutus Medical, Inc.",10.71,undefined,None,N/A,undefined,None,-3.40 , 244.45 Mil ,422634016,$-112.94,-74195376,95519000,-186846952,$64.74,41169000,1.0973360655737705,1.0,9.76,9.76,0.26229998, -2.28 ,-4.388
AFINO,,26.72,,Unexpected error:<class 'TypeError'>,,,None,Not Found!,,,Not Found!,96001000,86575000,,Not Found!,1792050944,,,26.6501,24.5,,,
AFINP,"American Finance Trust, Inc. - ",26.83,undefined,-0.44,,undefined,1.7521452,Not Found!,,4572909056,Not Found!,96001000,86575000,-1108053224,Not Found!,1792050944,1.1609692773691043,1.1557767200346172,26.71,23.11,None,,25.436
AFRM,"Affirm Holdings, Inc.",117.58,undefined,None,-1.11,undefined,None,8.72 , 31.76 Bil ,17764057088,$-209.1,None,1623672064,-29201341184,"$2,285.8",2114249984,2.528602150537634,2.4574193548387098,114.27,46.5,0.0754, -106.65 ,-150.226
AFMD,Affimed N.V.,6.35,undefined,-0.592,N/A,undefined,8.729508,2.70 , 516.29 Mil ,452232160,$-27.19,11403000,240672000,-519437632,$117.04,11303000,2.058346839546191,1.9918962722852511,6.145,3.085,0.0339, -11.66 ,-15.897
AGBA,AGBA Acquisition Limited,10.83,undefined,None,,undefined,4.1762896,N/A , 59.98 Mil ,59343208,$-0.47,None,570008,-57348488,$4.93,2795438,1.0722772277227723,1.0742475247524752,10.8499,10.1,0.00029999999, -105.98 ,None
AFYA,Afya Limited,21.27,undefined,None,10.36,undefined,None,2.88 , 2.19 Bil ,2804881408,$61.1,213634128,1427869952,-639088128,$589.7,2124304000,1.150974025974026,1.155844155844156,21.36,18.48,0.0176, 22.05 ,5.511
AGBAR,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
AGBAW,,,,Key Error,,,,N/A , - ,,$-0.47,,,,$4.93,,,,,,, -105.98 ,
AGBAU,,11.5,,Unexpected error:<class 'TypeError'>,,,13.137674,N/A , - ,,$-0.47,None,570008,,$4.93,2795438,,,11.49,9.99,, -105.98 ,
AGC,,10.63,,Unexpected error:<class 'TypeError'>,N/A,,130.625,, 652.85 Mil ,,$,None,None,,$139.82,178120,,,10.35,10.19,, -746.12 ,
AGCUU,,11.32,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,732237,,$139.82,0,,,10.92,10.61,, -746.12 ,
AGCWW,,,,Key Error,,,,N/A , - ,,$0.00,,,,$139.82,,,,,,, -746.12 ,
AGEN,Agenus Inc.,5.57,undefined,-1.05,N/A,undefined,None,-12.76 , 1.34 Bil ,600049984,$-169.69,-79449504,99871000,-1093442536,$448.05,56539000,2.228,2.21,5.525,2.5,0.1481, -8.62 ,-5.513
AGGR,Agile Growth Corp.,9.71,undefined,None,,undefined,None,, 372.72 Mil ,371558720,$,None,1216286,-372721186,$26.74,0,1.01356993736952,1.0073068893528183,9.65,9.58,None, -841.36 ,None
AGFY,Agrify Corporation,23.17,undefined,None,20.00,undefined,None,6.12 , 401.61 Mil ,223214640,$,-10410625,8111000,-500484200,$28.29,21046000,3.402349486049927,3.415565345080764,23.26,6.81,0.017, -32.89 ,-18.331
AGFS,"AgroFresh Solutions, Inc.",2,-48.154857142857146,-1.141,15.00,-24.077428571428573,0.41682902,0.16 , 463.39 Mil ,455407488,$45.6,44660248,56694000,-56647896,$348.2,263823008,1.1049723756906078,1.1049723756906078,2,1.81,0.0089, 7.38 ,7.762
AGGRU,,9.86,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,1216286,,$26.74,0,,,9.86,9.75,, -841.36 ,
AGGRW,,,,Key Error,,,,, - ,,$,,,,$26.74,,,,,,, -841.36 ,
AGILW,,,,Key Error,,,,, - ,,$,,,,$0.00,,,,,,,Not Found!,
AGIL,,,,Key Error,,,,, 664.72 Mil ,,$,,,,$0.00,,,,,,,Not Found!,
AGIO,"Agios Pharmaceuticals, Inc.",45.8,1996.9013877551017,22.926,40.00,43.600466981552444,1.4329574,11.34 , 1.21 Bil ,1734867072,$-363.48,-74534000,2335602944,-567009536,$152.79,103609000,1.4105327995072374,1.3917462272867263,45.19,32.47,0.1161, -3.42 ,-5.59
AGLE,"Aeglea BioTherapeutics, Inc.",7.09,undefined,-1.516,N/A,undefined,2.5617285,4.54 , 243.23 Mil ,240973344,$-54.16,-50796624,146272992,-219910144,$27.96,5520000,1.2182130584192439,1.2010309278350515,6.99,5.82,0.0502, -3.77 ,-2.994
AGMH,AGM Group Holdings Inc.,9.3,undefined,-0.049,,undefined,53.699425,48.19 , 197.74 Mil ,248306880,$-1.65,-407970,664605,-197735427,$2.42,597826,1.3154172560113155,1.2687411598302687,8.97,7.07,0.0001, -201.98 ,-253.067
AGNC,AGNC Investment Corp.,15.96,83.78399183673469,5.521,-0.05,5.249623548667587,0.8494126,, 9.08 Bil ,45631758336,"$1,742",None,13306999808,4918986240,"$64,387",48898998272,1.1796008869179602,1.1773835920177385,15.93,13.53,0.0275,Not Found!,None
AGNCM,AGNC Investment Corp. - Deposit,26.09,undefined,5.521,,undefined,1.3873386,Not Found!,,50712870912,Not Found!,None,13306999808,4028579840,Not Found!,48898998272,1.1805429864253394,1.17462443438914,25.9592,22.1,None,,None
AGNCN,AGNC Investment Corp. - Deposit,26.33,undefined,5.521,,undefined,1.3921225,Not Found!,,50912333824,Not Found!,None,13306999808,4312017920,Not Found!,48898998272,1.1594011448701012,1.1532364597093792,26.19,22.71,None,,None
AGNCO,,26.27,,Unexpected error:<class 'TypeError'>,,,1.4027534,Not Found!,,,Not Found!,None,13306999808,,Not Found!,48898998272,,,26.21,21.87,,,
AGNCP,AGNC Investment Corp. - Deposit,25.5,undefined,None,,undefined,None,Not Found!,,50256199680,Not Found!,None,13306999808,6796030976,Not Found!,48898998272,1.1988716502115657,1.1965209214856605,25.45,21.27,None,,None
AGRI,,,,Key Error,,,,N/A , 42.89 Mil ,,$-1.47,,,,$3.32,,,,,,, -12.65 ,
AGNG,,30.15,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,30.15,24.36,,Not Found!,
AGRIW,,,,Key Error,,,,N/A , - ,,$-1.64,,,,$3.32,,,,,,, -12.65 ,
AGRX,"Agile Therapeutics, Inc.",1.03,undefined,-0.699,N/A,undefined,2.720403,-10.55 , 85.43 Mil ,93904416,$-62.95,-31739876,40111000,-55213792,$27.67,15742000,1.10752688172043,1.086021505376344,1.01,0.93,0.0884, -1.36 ,-1.651
AGTC,Applied Genetic Technologies Co,3.34,undefined,-2.112,N/A,undefined,1.5116792,N/A , 50.21 Mil ,53206772,$-52.89,-30825500,111027000,-35621960,$32.67,14592000,1.0705128205128205,1.051282051282051,3.28,3.12,0.096999995, -0.86 ,-0.922
AGZD,,46.87,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,46.75,46.67,,Not Found!,
AGYS,"Agilysys, Inc.",51.71,-15.447232653061226,-1.006,0.05,-0.2987281503202712,15.901344,12.42 , 1.25 Bil ,1229420416,$39.9,47380876,103911000,-1167042728,$70.0,12593000,2.21077383497221,2.189397178281317,51.21,23.39,0.0323, -90.15 ,-87.323
AHPAU,,,,Key Error,,,,N/A , - ,,$25.58,,,,$176.64,,,,,,, 23.24 ,
AHPI,"Allied Healthcare Products, Inc",7.37,undefined,-0.101,N/A,undefined,3.4074733,2.93 , 34.32 Mil ,42464944,$-4.71,-3666647,276455,-30467261,$9.02,3850226,2.136231884057971,2.063768115942029,7.12,3.45,0.16780001, 198.36 ,32.883
AHCO,AdaptHealth Corp.,23.87,undefined,None,46.80,undefined,None,0.96 , 4.87 Bil ,5536542720,$124,208319888,132137000,-2974912984,"$2,794",1800066944,1.2451747522170056,1.1992696922274386,22.99,19.17,0.0464, 48.5 ,23.165
AIH,Aesthetic Medical International,3.69,undefined,None,N/A,undefined,None,0.24 , 146.15 Mil ,518921824,$0.0,None,15473000,-69715416,$87.5,408200992,1.0542857142857143,1.0,3.5,3.5,None, -6.58 ,-8.362
AIA,,80.35,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,80.205,69.25,,Not Found!,
AIKI,AIkido Pharma Inc.,0.756,undefined,None,N/A,undefined,None,N/A ," -27,653,000.00 ",-32380144,$-5.24,-5322750,101892000,32245752,$1.05,0,1.6085106382978724,1.574468085106383,0.74,0.47,0.0068, 3.72 ,None
AIHS,Senmiao Technology Limited,0.57,undefined,-0.318,,undefined,8.285714,-4.52 , 37.54 Mil ,55564840,$-12.12,2714925,3537630,-25041000,$25.29,9242837,1.3507109004739335,1.338862559241706,0.565,0.422,0.005, -3.16 ,-4.899
AIMC,Altra Industrial Motion Corp.,55.73,85.04122448979594,2.015,15.00,1.5259505560702664,1.7881764,1.88 , 4.71 Bil ,5117301760,$255,218987504,277800000,-3285035200,"$2,155",1416800000,1.5416320885200554,1.4973720608575383,54.13,36.15,0.0134000005, 12.32 ,13.285
AINV,Apollo Investment Corporation -,13.59,35.39934693877551,1.714,3.00,2.604808457599375,0.8450882,, 2.32 Bil ,2329675264,$394.8,124659752,47317000,-826507512,"$1,542.3",1488797952,1.8540245566166438,1.829467939972715,13.41,7.33,0.0304,Not Found!,None
AIQ,,31.45,,Key Error,,,None,0.96 , 339.17 Mil ,,$54.9,,,,$662.7,,,,31.2,22.18,,Not Found!,
AIRR,,40.97,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,40.54,24.665,,Not Found!,
AIRT,"Air T, Inc.",39.15,undefined,-0.38,N/A,undefined,5.2484517,2.39 , 201.92 Mil ,198507952,$-12.8,-19518124,9379000,-100505944,$130.2,102013000,4.374301675977653,4.214525139664804,37.72,8.95,0.0175, -63.22 ,-33.916
AIRG,"Airgain, Inc.",13.15,-15.390122448979593,-0.197,35.00,-1.1703515170326686,2.7158687,3.57 , 114.03 Mil ,174294064,$-3.95,-177875,21458000,-115415024,$21.56,3667000,1.073469387755102,1.0388081632653061,12.7254,12.25,0.0348, -55.22 ,-82.918
AIRTP,"Air T, Inc. - Trust Preferred S",25.09,undefined,-0.38,,undefined,3.461583,Not Found!,,173373872,Not Found!,-19518124,9379000,-596423304,Not Found!,102013000,1.1947619047619047,1.1904761904761905,25,21,None,,-29.621
AKIC,Sports Ventures Acquisition Cor,9.73,undefined,None,,undefined,None,, 285.61 Mil ,284564160,$,None,712827,-285446469,$0.03,0,1.0188481675392669,1.0178010471204189,9.72,9.55,0.00059999997,Not Found!,None
AKAM,"Akamai Technologies, Inc.",112.4,124.07102040816328,3.37,12.00,1.1038347011402427,4.1905236,4.23 , 19.24 Bil ,19938433024,$606,470351488,1416487936,-16459068416,"$3,444",2833026048,1.2132987910189983,1.174222797927461,108.78,92.64,0.0672, 15.56 ,18.266
AKICU,,9.94,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,712827,,$0.03,0,,,9.9,9.75,,Not Found!,
AKBA,"Akebia Therapeutics, Inc.",2.82,undefined,-2.709,N/A,undefined,2.1497407,-3.20 , 383.39 Mil ,486513056,$-192.0,37615752,272764000,-191569536,$437.2,125221000,1.3492822966507176,1.30622009569378,2.73,2.09,0.1183, -1.51 ,-3.616
AKICW,,,,Key Error,,,,, - ,,$,,,,$0.03,,,,,,,Not Found!,
AKTS,"Akoustis Technologies, Inc.",10.03,undefined,-1.103,N/A,undefined,4.2398286,38.38 , 420.12 Mil ,460830720,$-41.86,-24872624,90392000,-408312576,$7.58,2144000,1.3554054054054052,1.3209459459459458,9.775,7.4,0.0955, -11.45 ,-13.685
AKTX,Akari Therapeutics Plc,1.8,undefined,-0.541,N/A,undefined,7.4180326,N/A , 79.48 Mil ,51348864,$-16.63,-11401840,14055777,-57710359,$3.90,0,1.267605633802817,1.2323943661971832,1.75,1.42,None, -4.27 ,-3.008
AKRO,"Akero Therapeutics, Inc.",23.89,undefined,-2.495,N/A,undefined,3.5175238,N/A , 639.33 Mil ,466379520,$-75.28,-41443376,230028000,-636793632,$17.88,1610000,1.3531577456811101,1.3395638629283488,23.65,17.655,0.16860001, -6.7 ,None
AKU,Akumin Inc.,2.37,undefined,None,N/A,undefined,None,0.72 , 702.83 Mil ,704952960,$25.1,19234268,122724936,-46620168,$663.6,613668608,1.1285714285714286,1.119047619047619,2.35,2.1,None, 25.2 ,15.557
AKUS,"Akouos, Inc.",12.61,undefined,None,22.10,undefined,None,N/A , 329.64 Mil ,188668416,$-57.57,-24805376,308009984,-123984224,$40.06,13330000,1.2789046653144016,1.2667342799188641,12.49,9.86,0.18120001, -5.32 ,-4.16
ALAC,Alberton Acquisition Corporatio,11.38,undefined,-0.04,,undefined,10.008834,N/A , 54.72 Mil ,52913092,$0.00,363810,1431,-52289237,$8.96,3302170,1.1756198347107438,1.1632231404958677,11.26,9.68,0.0201, -88.97 ,None
AKYA,"Akoya BioSciences, Inc.",18.1,undefined,None,N/A,undefined,None,8.26 , 677.74 Mil ,772799232,$0.00,None,11691000,-784702472,$58.52,35302000,1.2974910394265236,1.2379928315412188,17.27,13.95,0.014400001, -67.94 ,-80.617
ALACU,Alberton Acquisition Corporatio,16.5,undefined,-0.019,,undefined,14.423077,N/A , - ,76488384,$0.00,363810,1431,-66088165,$8.96,3302170,1.5277777777777777,1.5277777777777777,16.5,10.8,None, -88.97 ,None
ALACW,Alberton Acquisition Corporatio,0.38,undefined,-0.04,,undefined,0.3180212,N/A , - ,None,$0.00,363810,1431,-898569,$8.96,3302170,1.111111111111111,1.0,0.342,0.342,None, -88.97 ,None
ALACR,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
ALCO,"Alico, Inc.",35.61,undefined,3.735,N/A,undefined,1.1931397,2.50 , 365.49 Mil ,394718112,$-26.1,-29226500,10371000,-255945480,$195.0,142074000,1.3412429378531072,1.333709981167608,35.41,26.55,0.057600003, 4.06 ,14.911
ALEC,"Alector, Inc.",25.46,35.00963265306123,-2.565,-16.10,1.3750837648492236,9.383968,3.36 , 1.90 Bil ,1386817664,$-188.66,-103754128,362744000,-1775814592,$212.60,50520000,2.791666666666667,2.7774122807017543,25.33,9.12,0.1125, -9.19 ,-6.95
ALDX,"Aldeyra Therapeutics, Inc.",8.53,-151.16747755102043,-1.024,73.70,-17.721861377610836,3.238851,N/A , 261.61 Mil ,579930496,$-37.11,-49222660,88442376,-405456984,$22.75,15411356,1.3735909822866343,1.3172302737520127,8.18,6.21,0.0888, -5.84 ,-16.196
ALBO,"Albireo Pharma, Inc.",29.61,undefined,-6.956,N/A,undefined,3.9950697,0.28 , 416.46 Mil ,362376480,$-120.35,-58178752,186286000,-404718800,$105.99,13158000,1.0874035989717223,1.0841020932794712,29.5201,27.23,0.1257, -3.44 ,-3.096
ALFIW,,,,Key Error,,,,N/A , - ,,$0.00,,,,$0.98,,,,,,, -17.93 ,
ALF,"ALFI, Inc.",7.42,undefined,None,,undefined,None,N/A , - ,30066058,$-476.00,-2283851,8335,-83193697,"$3,563.00",5558808,3.0788381742738586,2.9958506224066386,7.22,2.41,None,Not Found!,-9.45
ALGM,"Allegro MicroSystems, Inc.",35.74,undefined,None,12.99,undefined,None,23.66 , 6.37 Bil ,5207848960,$85.4,123851376,221934000,-6328503888,$177.5,42694000,2.129916567342074,2.0560190703218115,34.5,16.78,0.0361, 81.6 ,32.442
ALGT,Allegiant Travel Company,195.54,-3061.4937795918368,-11.526,139.40,-15.656611330632284,4.5265512,1.77 , 4.06 Bil ,3919204864,$118,-66735248,1185858048,-2033976064,"$2,728",1717165952,1.7348948629225447,1.7172983763641205,193.5567,112.71,0.048299998, 14.19 ,52.308
ALGN,"Align Technology, Inc.",728.29,417.41056163265307,5.763,31.83,0.5731378456832485,16.775412,18.95 , 55.94 Bil ,47621070848,$895,671940864,1131698048,-55797590144,"$2,011",85358000,2.4485274341043572,2.404989241527703,715.34,297.44,0.025999999, 56.77 ,74.276
ALGS,"Aligos Therapeutics, Inc.",16.38,undefined,None,N/A,undefined,None,7.12 , 512.99 Mil ,577217984,$-89.93,-53465376,213415008,-405437984,$42.99,12870000,1.2776911076443056,1.24804992199688,16,12.82,0.106400006, -4.68 ,-5.671
ALHC,"Alignment Healthcare, Inc.",17.47,undefined,None,-33.30,undefined,None,6.95 , 3.17 Bil ,4275017216,$0.0,None,528416992,-2975479328,$329.7,155299008,1.0704656862745097,1.0649509803921569,17.38,16.32,0.013099999, -37.1 ,-114.821
ALJJ,"ALJ Regional Holdings, Inc.",1.15,undefined,-0.092,N/A,undefined,2.9829545,0.71 , 173.70 Mil ,182588528,$15.3,15805125,8415000,-36022048,$196.2,137679008,1.619718309859155,1.4788732394366197,1.05,0.71,0.007900001, 7.44 ,6.071
ALIM,"Alimera Sciences, Inc.",4.82,undefined,-1.466,N/A,undefined,None,-6.34 , 70.99 Mil ,75445328,$1.19,3378750,24780000,-8829136,$56.21,43954000,1.2614498822297828,1.2431300706621302,4.75,3.821,0.026500002, 6.52 ,10.249
ALKS,Alkermes plc,29.79,5.973942857142856,-0.594,-14.10,0.2005351747949935,4.58854,3.28 , 4.74 Bil ,3777399296,$88,51170876,540995008,-4290214976,$840,429039008,1.94071661237785,1.9107491856677523,29.33,15.35,0.0915, 129.5 ,-356.358
ALKT,"Alkami Technology, Inc.",26.3,undefined,None,N/A,undefined,None,19.16 , 2.03 Bil ,2032622848,$0.00,None,338476992,-1974079808,$73.48,24905000,1.057073954983923,1.0510450160771705,26.15,24.88,0.0124, -101.31 ,-80.236
ALLK,Allakos Inc.,105.77,12.858775510204083,-3.58,-10.50,0.12157299338379582,9.474141,N/A , 5.39 Bil ,4065384960,$-174.14,-86921000,559694976,-5289044864,$83.96,50500000,1.4025991247845113,1.3986208725633205,105.47,75.41,0.1573, -27.2 ,-20.528
ALNA,"Allena Pharmaceuticals, Inc.",0.9645,undefined,-0.921,N/A,undefined,2.3486683,N/A , 61.60 Mil ,28986788,$-34.73,-16992876,36287000,-19672400,$18.02,10474000,1.286,1.2806666666666666,0.9605,0.75,0.0241, -1.44 ,-0.812
ALLT,Allot Ltd.,15.21,-58.256,-0.331,89.50,-3.830111768573307,4.192116,5.02 , 439.03 Mil ,493068480,$-5.8,10636375,101339000,-437696264,$81.6,2453000,1.797872340425532,1.7446808510638296,14.76,8.46,0.0107, -103.71 ,-79.297
ALLO,"Allogene Therapeutics, Inc.",24.51,-30.932,-1.813,1.00,-1.2620155038759688,3.356255,20.03 , 3.07 Bil ,3046427136,$-193.08,-109331624,699580992,-2963006656,$102.91,54686000,1.1909620991253647,1.1710398445092325,24.1,20.58,0.0946, -13.59 ,-13.453
ALNY,"Alnylam Pharmaceuticals, Inc.",190.2,-740.1958367346939,-7.55,46.09,-3.891671065902702,24.108929,3.35 , 21.48 Bil ,22856339456,$-653.5,-791179776,1900082048,-20473433216,"$2,656.1",761072000,1.594433732919775,1.55427948696454,185.41,119.29,0.049000002, -29.96 ,-32.262
ALOT,"AstroNova, Inc.",14.76,undefined,0.18,N/A,undefined,1.4947026,4.54 , 112.99 Mil ,120747904,$9.3,13460750,11439000,-101516264,$32.7,18294000,2.0163934426229506,2.0368852459016393,14.91,7.32,0.0043, 7.38 ,14.347
ALPAU,,,,Key Error,,,,, - ,,$,,,,$0.30,,,,,,,Not Found!,
ALPA,,,,Key Error,,,,, - ,,$,,,,$0.30,,,,,,,Not Found!,
ALPAW,,,,Key Error,,,,, - ,,$,,,,$0.30,,,,,,,Not Found!,
ALRM,"Alarm.com Holdings, Inc.",82.78,60.781959183673465,1.635,12.20,0.7342589898969977,7.37371,5.90 , 3.86 Bil ,4058173952,$82.8,84886624,662681984,-3390123136,$583.4,460744000,1.5746623549552976,1.5475556400989159,81.355,52.57,0.08930001, 32.36 ,39.905
ALPN,"Alpine Immune Sciences, Inc.",9.95,undefined,-1.342,N/A,undefined,3.82995,0.06 , 170.49 Mil ,147771648,$-46.01,-37878500,91060000,-147914000,$115.99,22402000,1.38002773925104,1.3108044382801665,9.4509,7.21,0.078099996, -5.24 ,-4.343
ALRN,"Aileron Therapeutics, Inc.",1.08,-8.357126530612245,-0.439,2.10,-7.738080120937263,1.7180616,N/A , 46.69 Mil ,28481126,$-20.12,-13891625,63351000,-42332520,$4.40,601000,1.1868131868131868,1.1428571428571428,1.04,0.91,0.0166, -2.11 ,-1.388
ALRS,Alerus Financial Corporation,27.84,undefined,3.079,N/A,undefined,1.5194236,, 249.03 Mil ,259563008,$82.5,None,322108992,-178134560,"$2,812.8",64898000,1.5570469798657718,1.5307606263982105,27.37,17.88,0.0098,Not Found!,None
ALTM,Altus Midstream Company,67.98,121.38791836734693,2.63,17.20,1.7856416352948943,None,0.37 , 1.69 Bil ,2131830272,$172.6,34413500,51306000,-1060279536,"$2,359.9",657000000,7.201271186440679,7.028283898305085,66.347,9.44,0.0581, 8.16 ,28.76
ALTA,Altabancorp,40.03,65.78448979591838,2.22,8.00,1.6433797101153729,2.1686356,, 696.78 Mil ,737020032,$73.3,None,63329000,-695510360,"$3,170.2",0,2.1337953091684434,2.130597014925373,39.97,18.76,0.015800001,Not Found!,None
ALT,"Altimmune, Inc.",16.4,undefined,-1.9,N/A,undefined,2.3576732,21.65 , 388.94 Mil ,167420960,$-73.68,-38346320,226507152,-358660080,$15.98,1739559,2.1025641025641026,1.9461538461538461,15.18,7.8,0.1573, -5.69 ,-3.588
ALTO,"Alto Ingredients, Inc.",4.91,undefined,None,20.00,undefined,None,1.30 , 394.00 Mil ,401284704,$18.6,-20394624,50796000,-299659456,$191.2,93867000,1.1184510250569477,1.0842824601366743,4.76,4.39,0.21110001, 9.35 ,6.757
ALTR,Altair Engineering Inc.,75.52,-15.067413877551019,-0.143,50.17,-0.19951554392943616,14.70161,8.63 , 5.62 Bil ,5737863680,$43.2,56906500,260098000,-5358344240,$420.1,228480992,1.9184554807570176,1.8674914263940048,73.5138,39.365,0.1317, 146.04 ,132.548
ALTU,Altitude Acquisition Corp.,9.84,undefined,None,,undefined,None,N/A , 369.06 Mil ,367292352,$,None,207634,-368792366,$0.28,0,1.022869022869023,1.0208004158004158,9.8201,9.62,0.0178,Not Found!,None
ALTUU,,10.24,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,207634,,$0.28,0,,,10.05,9.92,,Not Found!,
ALTUW,,,,Key Error,,,,N/A , - ,,$,,,,$296.40,,,,,,,Not Found!,
ALTY,,13.66,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,13.52,10.22,,Not Found!,
ALVR,"AlloVir, Inc.",23.06,undefined,None,N/A,undefined,None,N/A , 1.26 Bil ,977004352,$-81.33,-35974500,336992000,-1224922496,$25.04,10197000,1.3841536614645857,1.34093637454982,22.34,16.66,0.2228, -10.68 ,-10.59
ALYA,Alithya Group inc.,2.79,-28.867591836734697,-0.684,15.00,-10.346807109940752,1.4534883,1.21 , 285.96 Mil ,187963056,$-6.6,1377375,9429000,-224941944,$146.3,71588000,1.5,1.478494623655914,2.75,1.86,0.0046, 722.65 ,-53.858
ALZN,"Alzamend Neuro, Inc.",2.67,undefined,None,,undefined,None,N/A , 210.63 Mil ,543842496,$0.00,None,165617,-220651087,$1.47,0,1.068,1.02,2.55,2.5,None, -59.74 ,None
AMAL,Amalgamated Financial Corp.,13.94,undefined,1.572,N/A,undefined,0.83564174,," -45,883,000.00 ",-154261296,$70.5,None,689096000,237486528,"$6,008.1",51165000,1.3666666666666667,1.3450980392156864,13.72,10.2,0.0107,Not Found!,None
ALXO,ALX Oncology Holdings Inc.,80.91,undefined,None,N/A,undefined,None,N/A , 2.73 Bil ,1858549632,$-48.95,-15136500,429855008,-2700433376,$16.28,532000,2.4887726853275915,2.3626576438019073,76.81,32.51,0.1242, -46.43 ,-35.377
AMAO,American Acquisition Opportunit,9.94,undefined,None,,undefined,None,, 133.44 Mil ,132472816,$,None,989100,-133146844,$9.54,0,1.0101626016260161,1.016260162601626,10,9.84,None, -447.8 ,None
AMAOW,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
AMAOU,,10.31,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,989100,,$9.54,0,,,10.25,9.88,, -447.8 ,
