TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),FREE CASH_FLOW (YFINANCE),TOTAL CASH (YFINANCE),TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES (MIL),TOTAL LIABILITIES (YFINANCE),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE),
BJAN,,36.6025,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,36.64,29.6,,Not Found!,,-36.6025
BIV,,89.3,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,88.9508,88.21,,Not Found!,,-89.3
BK,The Bank of New York Mellon Cor,56.57,124.6614046,3.749,11.3,2.203666335,1.2382747,,"-68,849,993,000.00",-77885685760,"($1,496)",None,1.94365E+11,1.44323E+11,225.175,"$421,338 ",65538998272,1.704429045,1.709249774,56.73,33.19,0.0086,Not Found!,None,168.605
BJUL,,32.1,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,32.1875,27.76,,Not Found!,,-32.1
BIZD,,17.37,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,17.3899,11.15,,Not Found!,,-17.37
BJUN,,33.3561,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,33.45,28.905,,Not Found!,,-33.3561
BKAG,,49.3791,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,49.26,48.66,,Not Found!,,-49.3791
BKEM,,70.5189,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,71.3099,62.924,,Not Found!,,-70.5189
BKE,"Buckle, Inc. (The)",41.29,-2.799642748,4.387,-8.88,-0.067804378,4.336374,5.9, 1.98 Bil ,1947311616,$301 ,260322496,415305984,-1691029760,8.485,$455 ,291727008,1.838379341,1.865538736,41.9,22.46,0.278,6.57,6.45,-32.805
BKD,Brookdale Senior Living Inc.,6.61,-67.13946565,-2.161,10,-10.15725653,1.7637626,-0.26, 6.19 Bil ,6542415872,($177),1555500,438884992,-796707584,2.37,"$5,987 ",5386594816,2.592156863,2.564705882,6.54,2.55,0.0673,31.35,26.677,-4.24
BKH,Black Hills Corporation,64.77,82.91872214,3.749,4.67,1.280202596,1.5414916,0.83, 8.46 Bil ,8564665856,($756),-501921120,1175000,-4097748008,0.019,"$5,979 ",4367066112,1.150239744,1.145800036,64.52,56.31,0.0242,13.23,13.287,-64.751
BKHY,,56.38,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,56.345,53.894,,Not Found!,,-56.38
BKF,,49.7325,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,49.93,46.81,,Not Found!,,-49.7325
BKIE,,73.7245,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,74.3334,56.65,,Not Found!,,-73.7245
BKLN,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
BKI,"Black Knight, Inc.",71.36,52.82972519,1.719,9.8,0.740326866,4.1465406,2.48, 13.33 Bil ,13807831040,$300 ,404387488,88700000,-11044560800,0.571,"$3,502 ",2271899904,1.040233236,1.028425656,70.55,68.6,0.0174,22.67,28.99,-70.789
BKMC,,92.2877,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,92.4625,65.552,,Not Found!,,-92.2877
BKLC,,83.5912,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,83.93,61.43,,Not Found!,,-83.5912
BKN,BlackRock Investment Quality Mu,18.37,undefined,2.603,N/A,undefined,1.0989406,, 315.90 Mil ,495920352,$15.37 ,8852418,26577,-315895791,0.002,$181.74 ,180114384,1.175303903,1.1621881,18.165,15.63,0.0043,Not Found!,None,-18.368
BKR,Baker Hughes Company,26.83,-32.9378626,-0.055,348.1,-1.227650488,1.6029806,1.13, 25.09 Bil ,28104017920,"$1,016 ",1675000064,4456999936,-17821015040,5.38,"$19,269 ",6773000192,2.051223242,2.044342508,26.74,13.08,0.074099995,11.17,11.613,-21.45
BKT,BlackRock Income Trust Inc. (Th,6.18,undefined,0.295,N/A,undefined,0.99530673,, 393.67 Mil ,533813152,$89.90 ,59480264,1597,-392565827,0,$314.98 ,119771480,1.03,1.024166667,6.145,6,0.0054,Not Found!,None,-6.18
BKSY,,,,Key Error,,,,, 1.23 Bil ,,$,,,,,$0.00 ,,,,,,,Not Found!,,0
BKSE,,96.8157,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,96.8081,66.78,,Not Found!,,-96.8157
BKTI,BK Technologies Corporation,2.83,2.603053435,0.05,22.5,0.919806868,1.7898383,3.2, 37.24 Mil ,37363128,($3.94),-4086375,15661000,-36374668,0.933,$17.46 ,5398000,1.114173228,1.082677165,2.75,2.54,0.001,11.82,16.259,-1.897
BKSB,,51.135,,Key Error,,,None,Not Found!,,,Not Found!,,,,,Not Found!,,,,51.065,51.065,,,,-51.135
BKU,"BankUnited, Inc.",42.18,105.5581832,3.465,9.64,2.502564799,1.279013,, 6.41 Bil ,6163679744,"$1,082.30 ",None,895347968,-3019917312,9.603,"$32,538.70 ",3403143936,1.810300429,1.801287554,41.97,23.3,0.0313,Not Found!,None,-32.577
BLD,TopBuild Corp.,220.3,387.9130687,7.42,22.63,1.760840076,5.3515935,4.96, 7.80 Bil ,8038440448,$333 ,261789248,330007008,-6970767904,10.094,"$1,524 ",793963008,1.503754266,1.502525597,220.12,146.5,0.0347,16.38,19.214,-210.206
BLDR,"Builders FirstSource, Inc.",56.81,155.9726107,3.402,18.8,2.745513302,2.3686395,3.61, 14.23 Bil ,12579830784,($269),-1165236224,90266000,-11730870896,0.436,"$5,144 ",2494089984,1.910864447,1.914900774,56.93,29.73,0.049200002,8.88,7.767,-56.374
BKUI,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
BLE,,15.46,,Unexpected error:<class 'TypeError'>,N/A,,1.042172,, 752.51 Mil ,,$10.78 ,2969364,None,,,$227.93 ,226095984,,,15.33,14.24,,Not Found!,,-15.46
BLDG,,32.553,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,32.5511,24.68,,Not Found!,,-32.553
BLES,,39.2377,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,39.47,26.88,,Not Found!,,-39.2377
BLHY,,24.475,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,24.6,23.18,,Not Found!,,-24.475
BLK,"BlackRock, Inc.",892.51,1458.081539,34.508,16.66,1.633686501,3.9140959,1.22, 137.97 Bil ,1.41821E+11,"$3,955 ",5161249792,6199000064,-1.32182E+11,40.73,"$140,814 ",7217999872,1.518132335,1.520717809,894.03,587.9,0.0099,15.85,18.947,-851.78
BLKC,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
BLND,,13.53,,Unexpected error:<class 'TypeError'>,N/A,,None,2.89, 3.34 Bil ,,$0.00 ,None,453684992,,,$557.08 ,18672000,,,12.91,12.91,,-50.27,,-13.53
BLL,Ball Corporation,92.02,90.52907634,2.289,15.05,0.98379783,8.578409,2.48, 36.99 Bil ,38060347392,$409 ,413375008,571000000,-29398682432,1.748,"$15,445 ",8126000128,1.180500321,1.168441309,91.08,77.95,0.0354,18.39,18.639,-90.272
BLOK,,49.1,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,49.9,24.535,,Not Found!,,-49.1
BLUA,BlueRiver Acquisition Corp.,9.76,undefined,None,,undefined,None,, 257.42 Mil ,353592000,$,None,924881,-357633135,0.025,$0.13 ,0,1.01985371,1.018808777,9.75,9.57,None,Not Found!,None,-9.735
BLW,Blackrock Limited Duration Inco,17.14,undefined,1.046,N/A,undefined,1.0115145,, 924.45 Mil ,896020992,$6.94 ,30111728,4240879,-606650833,0.119,$354.64 ,275105152,1.210451977,1.205021186,17.0631,14.16,0.0012,Not Found!,None,-17.021
BMA,Banco Macro S.A.,16.78,209.3358779,3.75,24.74,12.47532049,0.006501882,, 90.57 Mil ,-2.09231E+11,$307 ,None,2.55992E+11,2.54034E+11,4003.552,"$6,634 ",45630656512,1.465502183,1.459388646,16.71,11.45,None,Not Found!,None,3986.772
BLV,,103.21,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,102.4452,95.8,,Not Found!,,-103.21
BLX,Banco Latinoamericano de Comerc,18.69,41.6088855,1.46,8.47,2.226264607,0.7161733,, 1.98 Bil ,2091329792,($140.59),None,812860992,70884224,20.651,"$5,692.53 ",2187427072,1.515815085,1.516626115,18.7,12.33,0.0171,Not Found!,None,1.961
BME,Blackrock Health Sciences Trust,46.69,undefined,6.655,,undefined,1.0294987,, 596.74 Mil ,616219712,($24.80),-123940,320426,-590416598,0.025,$8.70 ,440746,1.138780488,1.14097561,46.78,41,0.0003,Not Found!,None,-46.665
BMAR,,33.587,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,33.67,27.74,,Not Found!,,-33.587
BMED,,29.1373,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,29.184,25.126,,Not Found!,,-29.1373
BML$G,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
BMEZ,,27.07,,Unexpected error:<class 'TypeError'>,,,None,, 3.18 Bil ,,$128 ,None,None,,,$93 ,None,,,27.06,23.03,,Not Found!,,-27.07
BMAY,,31.8958,,Key Error,,,None,Not Found!,,,Not Found!,,,,,Not Found!,,,,31.9801,27.59,,,,-31.8958
BMI,"Badger Meter, Inc.",102.89,68.77099237,1.75,14.9,0.668393356,8.176225,18.19, 2.94 Bil ,2966630656,$72.50 ,55112752,57359000,-2966681704,1.966,$117.20 ,7442000,1.420347874,1.394671452,101.03,72.44,0.0553,29.61,29.819,-100.924
BMO,Bank Of Montreal,105.51,165.0146443,7.399,4.78,1.563971607,1.3456422,, 169.24 Bil ,-1.12608E+11,"$12,897 ",None,3.3575E+11,2.6635E+11,518.057,"$729,180 ",1.53057E+11,1.787699085,1.794815317,105.93,59.02,None,Not Found!,None,412.547
BML$J,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
BML$H,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
BML$L,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
BNDC,,26.245,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,26.18,25.81,,Not Found!,,-26.245
BMTX,"BM Technologies, Inc.",8.19,undefined,None,N/A,undefined,None,2.42, 81.11 Mil ,147451632,$0.00 ,None,17379000,-83152296,1.424,$47.99 ,15376000,1.06640625,1.065104167,8.18,7.68,0.1242,3.13,133.36,-6.766
BMY,Bristol-Myers Squibb Company,57.7,-73.66587481,-2.764,7.37,-1.276704936,3.4651468,1.76, 161.96 Bil ,1.68581E+11,"$11,687 ",9855625216,14016000000,-1.17651E+11,6.308,"$73,923 ",46293000192,1.018355101,1.022061419,57.91,56.66,0.0092,20.25,8.95,-51.392
BNDD,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
BNE,,28.8,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,29.05,24.53,,Not Found!,,-28.8
BNKU,,59.97,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,60.96,10.35,,Not Found!,,-59.97
BNKD,,10.36,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,9.546,9.546,,Not Found!,,-10.36
BNED,"Barnes & Noble Education, Inc",10.95,-125.0170992,-2.612,20,-11.41708669,1.5765901,0.63, 1.08 Bil ,844069120,$27 ,11530250,8024000,-534537216,0.156,$995 ,454892992,5.214285714,5.019047619,10.54,2.1,0.055,-9.87,-10.686,-10.794
BNL,"Broadstone Net Lease, Inc.",25.88,undefined,None,N/A,undefined,None,1.58, 5.52 Bil ,5142959616,$190.30 ,184491744,10444000,-3773377568,0.072,"$1,700.10 ",1551035008,1.611457036,1.609589041,25.85,16.06,0.0172,20.83,18.619,-25.808
BNO,,22.18,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,22.21,9.34,,Not Found!,,-22.18
BNOV,,32.18,,Key Error,,,None,Not Found!,,,Not Found!,,,,,Not Found!,,,,32.18,27.022,,,,-32.18
BOAS,BOA Acquisition Corp.,9.7,undefined,None,,undefined,None,, 277.76 Mil ,277137216,$,None,1162779,-279437221,0.04,$0.01 ,0,1.009365245,1.009365245,9.7,9.61,None,Not Found!,None,-9.66
BOAC,Bluescape Opportunities Acquisi,9.77,undefined,None,,undefined,None,N/A , 740.19 Mil ,740708224,$,None,1960531,-742986413,0.026,$0.07 ,0,1.027339642,1.027339642,9.77,9.51,0.0016,Not Found!,None,-9.744
BNY,BlackRock New York Municipal In,15.31,undefined,0.476,N/A,undefined,1.0041814,, 378.31 Mil ,336228096,$0.05 ,4374867,38750,-378200034,0.003,$138.06 ,137992448,1.155471698,1.151713208,15.2602,13.25,0.0006,Not Found!,None,-15.307
BNS,Bank Nova Scotia Halifax Pfd 3,63.91,118.7751954,5.041,5.53,1.85847591,1.1860071,, 185.28 Bil ,-1.24916E+11,"($8,863)",None,3.82535E+11,3.04302E+11,314.811,"$870,924 ",1.79789E+11,1.586643496,1.591112214,64.09,40.28,None,Not Found!,None,250.901
BOAT,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
BOB,,26.2352,,Key Error,,,None,Not Found!,,,Not Found!,,,,,Not Found!,,,,26.3,23.51,,,,-26.2352
BODY,,,,Key Error,N/A,,,, 1.35 Bil ,,$,,,,,$357.50 ,,,,,,,-57.51,,0
BOCT,,33.2858,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,33.3993,27.06,,Not Found!,,-33.2858
BOE,Blackrock Enhanced Global Divid,11.91,undefined,0.665,N/A,undefined,0.97914636,, 770.06 Mil ,None,$58.40 ,11177318,58596,-769525532,0.001,$11.50 ,536438,1.305921053,1.309210526,11.94,9.12,0.0021,Not Found!,None,-11.909
BOH,Bank of Hawaii Corporation,82.83,132.0167939,4.492,9,1.593828249,2.471046,, 3.39 Bil ,2776167936,$298.80 ,None,1236947968,-2124261632,30.559,"$21,088.70 ",684737024,1.508193736,1.510378733,82.95,54.92,0.0458,Not Found!,None,-52.271
BOH$A,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
BOIL,,75.82,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,70.17,17.05,,Not Found!,,-75.82
BOND,,110.36,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,110.09,109.01,,Not Found!,,-110.36
BOUT,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
BOOT,"Boot Barn Holdings, Inc.",96.34,147.889374,3.374,17.6,1.53507758,6.476907,5.47, 3.08 Bil ,3082427648,$150 ,158236368,49640000,-2799462848,1.681,$511 ,282961984,3.086831144,3.089074015,96.41,31.21,0.0844,15.54,18.936,-94.659
BORR,Borr Drilling Limited,1.06,undefined,-1.056,N/A,undefined,0.33050847,-0.42, 2.17 Bil ,2201239808,($93.70),-57012500,32400000,-287740064,0.118,"$2,174.00 ",1913500032,2.864864865,2.945945946,1.09,0.37,0.036,-90.61,-74.366,-0.942
BOSS,,36.0838,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,36.1,24.95,,Not Found!,,-36.0838
BOX,"Box, Inc.",26.11,-6.456412214,-0.233,8,-0.247277373,None,1.04, 3.80 Bil ,4287064576,$230.60 ,311703008,829416000,-3468213184,5.473,"$1,678.60 ",670702976,1.732006633,1.704145937,25.69,15.075,0.0865,68.93,86.842,-20.637
BP,BP p.l.c.,29.45,23.71969466,2.568,-3,0.805422569,1.2833376,1.13, 140.47 Bil ,1.58249E+11,"$8,026 ",16968999936,34419998720,-65369317376,10.187,"$190,854 ",77110001664,1.997964722,2.025786974,29.8601,14.74,None,5.39,7.833,-19.263
BPT,BP Prudhoe Bay Royalty Trust,3.79,undefined,-0.014,N/A,undefined,None,31.05, 81.99 Mil ,81985000,$0.00 ,None,191000,-81985000,0.009,$1.17 ,0,3.007936508,3.003492063,3.7844,1.26,None,-51.82,None,-3.781
BQ,Boqii Holding Limited,2.22,undefined,-0.046,N/A,undefined,1.5540016,-2.25, 220.86 Mil ,365005280,$0.00 ,None,415737984,235486784,4.613,$114.80 ,549792000,1.11,1,2,2,None,-8.09,-1.941,2.393
BRBR,"BellRing Brands, Inc.",25.26,46.11582901,0.707,30.34,1.825646437,None,-3.58, 1.51 Bil ,4553249792,$215 ,159212496,89400000,-875048832,2.263,"$3,840 ",623299968,1.411173184,1.360335196,24.35,17.9,0.2048,6.81,20.744,-22.997
BR,"Broadridge Financial Solutions,",178.05,158.5259542,4.65,11.8,0.890345151,11.547199,3.35, 24.62 Bil ,24819027968,$539 ,887587520,275200000,-20644085760,2.369,"$6,311 ",4190899968,1.322022572,1.325549451,178.525,134.68,0.0137,25.46,24.493,-175.681
BPMP,BP Midstream Partners LP,13.86,34.56854962,1.66,3.9,2.494123349,11.361773,3.04, 1.78 Bil ,1914404352,$182.70 ,50861500,137300000,-1314110816,1.31,$486.70 ,468100000,1.482352941,1.475903743,13.7997,9.35,0.0185,9.08,22.576,-12.55
BRBS,"Blue Ridge Bankshares, Inc.",18.03,undefined,3.41,,undefined,1.2977846,, 231.57 Mil ,320207232,($18.00),None,307160000,-41540032,16.358,"$2,497.90 ",278438016,1.98714188,1.975018441,17.92,9.073333,0.0185,Not Found!,None,-1.672
BRDG,,16.61,,Unexpected error:<class 'TypeError'>,N/A,,None,2.66, 514.84 Mil ,,$0.00 ,None,66681000,,,$242.30 ,163362000,,,16.52,14.05,,4.02,,-16.61
BRF,,19.18,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,19.3,15.61,,Not Found!,,-19.18
BRC,Brady Corporation,51.12,63.98305344,2.458,7,1.251624676,2.7454584,6.05, 2.60 Bil ,2580634880,$178 ,155942256,147335008,-2496621984,2.83,$415 ,84014000,1.364291433,1.354416867,50.75,37.47,0.014199999,13.1,13.398,-48.29
BRFS,BRF S.A.,4.67,2.372977099,0.314,-4,0.508132141,0.4515522,1.35, 6.99 Bil ,23437723648,($6),-434398112,7258251776,3410619648,8.979,"$8,195 ",26652774400,1.638596491,1.638596491,4.67,2.85,None,7.05,4.814,4.309
BRG,Bluerock Residential Growth REI,13.83,-7.798244275,-0.251,10,-0.563864373,8.990415,0.45, 2.53 Bil ,2451027712,$52.90 ,13291500,136872000,-261200640,5.167,"$1,488.90 ",1343453952,1.750632911,1.736291139,13.7167,7.9,0.033299997,13.2,23.966,-8.663
BRG$D,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
BRG$C,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
BRMK,Broadmark Realty Capital Inc.,10.05,undefined,None,N/A,undefined,None,32.48, 1.18 Bil ,1199848576,$65.40 ,None,164023008,-1193524512,1.237,$26.10 ,8271000,1.039296794,1.042399173,10.08,9.67,0.0325,14.32,None,-8.813
BRK-B,Berkshire Hathaway Inc. New,281.64,3532227.529,66140.91,23.3,12541.64014,0.000968181,Not Found!,,-19594354688,Not Found!,1.01311E+11,1.44058E+11,-5.06206E+11,47794.617,Not Found!,1.15223E+11,1.423790506,1.42697538,282.27,197.81,0.0085,,-0.133,47512.977
BRK-A,Berkshire Hathaway Inc.,423647.94,-666458.0244,66140.91,-14.5,-1.57314119,1.4569933,Not Found!,,1.25814E+12,Not Found!,1.01311E+11,1.44058E+11,-5.05325E+11,47794.617,Not Found!,1.15223E+11,1.422510938,1.426867304,424945.34,297817,0.0011,,8.527,-375853.323
BRN,"Barnwell Industries, Inc.",3.03,undefined,-0.375,N/A,undefined,None,3.72, 19.25 Mil ,12763644,$0.80 ,-1340500,9500000,-15497024,1.006,$15.02 ,224000,3.564705882,3.435294118,2.92,0.85,0.0257,2.54,16.343,-2.024
BROS,,,,Key Error,,,,, 2.91 Bil ,,$,,,,,$412.51 ,,,,,,,Not Found!,,0
BRO,"Brown & Brown, Inc.",63.13,67.44474504,1.849,13.22,1.068346983,4.7342854,3.21, 19.48 Bil ,16675164160,$711 ,675582656,690670016,-17437793856,2.451,"$5,412 ",2289773056,1.477762172,1.482911985,63.35,42.72,0.0128,21.08,19.417,-60.679
BRW,,4.64,,Unexpected error:<class 'TypeError'>,N/A,,None,, 410.90 Mil ,,$450.59 ,-51863372,8052302,,,$44.84 ,23033490,,,4.61,4.2,,Not Found!,,-4.64
BRX,Brixmor Property Group Inc.,23.5,-4.221245802,0.382,-15.08,-0.179627481,2.5867052,0.96, 11.72 Bil ,11808141312,$538 ,414100384,371401984,-6538764032,1.251,"$5,651 ",5224824832,2.221172023,2.192344045,23.195,10.58,0.0506,15.9,18.069,-22.249
BRT,BRT Apartments Corp. (MD),20.05,undefined,-1.092,N/A,undefined,2.052789,1.13, 479.10 Mil ,469094528,($3.64),434375,34666000,-315411536,1.907,$170.77 ,154572000,1.689132266,1.668458298,19.8046,11.87,0.0076,98.16,-977.28,-18.143
BRZU,,83.2799,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,83.53,60.37,,Not Found!,,-83.2799
BSA,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
BSAQ,,,,Key Error,,,,, 205.97 Mil ,,$,,,,,$0.68 ,,,,,,,-22885.11,,0
BRSP,,9.9,,Unexpected error:<class 'TypeError'>,N/A,,None,0.57, 4.55 Bil ,,($61.80),-9833000,210182000,,,"$3,654.10 ",3502703104,,,9.85,4.37,,3069.4,,-9.9
BSEA,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
BSBR,Banco Santander Brasil SA,6.55,22.86656489,0.736,10,3.491078608,0.2464438,, 59.11 Bil ,1.52416E+11,"$2,467 ",None,1.22016E+11,70270492672,32.682,"$163,656 ",2.48269E+11,1.224299065,1.229906542,6.58,5.35,None,Not Found!,None,26.132
BSAC,,17.14,,Unexpected error:<class 'TypeError'>,15.8,,1.5935184,, 16.59 Bil ,,"$6,134 ",None,None,,,"$75,338 ",None,,,17.04,13.86,,Not Found!,,-17.14
BSL,Blackstone GSO Senior Floating ,16.62,undefined,-1.153,N/A,undefined,1.1480509,, 326.41 Mil ,323168832,$21.65 ,14929552,6206665,-218385463,0.459,$144.78 ,108000000,1.272588055,1.268759571,16.57,13.06,0.0011,Not Found!,None,-16.161
BSEP,,31.88,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,31.9801,26.11,,Not Found!,,-31.88
BSIG,BrightSphere Investment Group I,26.71,189.7348855,3.455,24.2,7.103514994,6.4218864,3.69, 1.47 Bil ,1483640704,$54.50 ,181287504,1175399936,-948129152,14.805,$884.60 ,528200000,2.07617567,2.07617567,26.71,12.865,0.0249,3.28,6.169,-11.905
BSN,Broadstone Acquisition Corp.,9.95,undefined,None,,undefined,None,N/A , 378.85 Mil ,374269792,$,None,871279,-378086321,0.023,$0.28 ,0,1.036998437,1.033871808,9.92,9.595,0.0231,Not Found!,None,-9.927
BSMX,"Banco Santander Mexico, S.A., I",5.69,10.58854962,0.65,1.2,1.86090503,0.048560996,, 9.69 Bil ,1.31322E+11,$0 ,None,5.77804E+11,5.70053E+11,426.386,"$73,607 ",7.00782E+11,1.698507463,1.695522388,5.68,3.35,None,Not Found!,None,420.696
BSM,"Black Stone Minerals, L.P.",12.5,12.37508397,0.488,6.6,0.990006718,3.3297093,7.44, 2.70 Bil ,2612985088,$236.80 ,339109120,1043000,-2541469128,0.005,$218.20 ,97792000,2.166377816,2.12305026,12.25,5.77,0.0126,16.3,18.751,-12.495
BSN-U,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
BSTZ,,40.32,,Unexpected error:<class 'TypeError'>,,,None,, 3.20 Bil ,,$128 ,None,None,,,$93 ,None,,,40.68,25.88,,Not Found!,,-40.32
BST,,53.04,,Unexpected error:<class 'TypeError'>,,,None,, 1.80 Bil ,,$4.20 ,None,None,,,$32.90 ,None,,,53.22,41.81,,Not Found!,,-53.04
BSN-W,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
BSV,,81.72,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,81.6,81.6,,Not Found!,,-81.72
BTA,BlackRock Long-Term Municipal A,13.91,undefined,2.724,,undefined,1.0696312,, 191.19 Mil ,305421920,$6.71 ,5445629,18031,-191185297,0.001,$115.21 ,114236040,1.207465278,1.206597222,13.9,11.52,0.0014,Not Found!,None,-13.909
BTAL,,16.75,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,16.651,16.36,,Not Found!,,-16.75
BSX$A,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
BTEK,,35.99,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,36.2499,25.785,,Not Found!,,-35.99
BTCM,BIT Mining Limited,9.3,-24.15003817,-0.593,15.75,-2.596778298,0.5081556,3.19, 694.23 Mil ,806377088,$0.00 ,-389920992,65396000,-640376160,1.082,$119.30 ,187424000,3.647058824,3.658823529,9.33,2.55,None,-24.63,-25.62,-8.218
BTG,B2Gold Corp,3.99,26.27656489,0.549,20,6.585605234,1.5637372,6.28, 3.88 Bil ,3951850240,$414 ,378314624,382140992,-3787163072,0.362,$558 ,93524000,1.209090909,1.163636364,3.84,3.3,None,2.99,3.708,-3.628
BSX,Boston Scientific Corporation,43.25,18.46690076,0.369,21.3,0.426980364,3.8705075,2.91, 68.58 Bil ,68588204032,"$1,854 ",2835124992,2675000064,-59120090368,1.879,"$15,226 ",9468000256,1.311003334,1.305016672,43.0525,32.99,0.0168,37.56,23.61,-41.371
BTT,,25.82,,Unexpected error:<class 'TypeError'>,N/A,,0.94080615,, 1.81 Bil ,,$52.80 ,47446164,None,,,"$1,017.60 ",1011493888,,,25.65,24.78,,Not Found!,,-25.82
BTO,John Hancock Financial Opportun,43.57,undefined,17.659,N/A,undefined,1.1745276,, 808.61 Mil ,933607744,$38.70 ,11972597,654314,-808606550,0.035,$127.30 ,125000000,2.019935095,1.994900325,43.03,21.57,None,Not Found!,None,-43.535
BTTR,Better Choice Company Inc.,3.92,undefined,-2.152,N/A,undefined,4.7391787,-5.04, 124.45 Mil ,134802608,($10.14),6314750,2484000,-123848648,0.084,$34.92 ,10954000,1.324324324,1.310810811,3.88,2.96,0.0042,-10.9,-10.434,-3.836
