TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),FREE CASH_FLOW (YFINANCE),TOTAL CASH (YFINANCE),TOTAL CASH MINUS MARKET CAP,TOTAL LIABILITIES (MIL),TOTAL LIABILITIES (YFINANCE),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE)
AEZS,Aeterna Zentaris Inc.,0.612,undefined,-0.129,N/A,undefined,1.153019,-2.62 , 5.19 Mil ,13204110,$-4.47,-3517250,73371000,-666208,$23.01,144000,2.110344827586207,2.0524137931034483,0.5952,0.29,0.0377, -0.76 ,-2.269
AFAQ,AF Acquisition Corp.,9.74,undefined,None,,undefined,None,, 270.82 Mil ,276892128,$,None,1707881,-270172119,$18.51,0,1.0156412930135559,1.0114702815432741,9.7,9.59,None, -1087.61 ,None
AFAQU,,9.86,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,1707881,,$18.51,0,,,9.85,9.75,, -1087.61 ,
AFAQW,,,,Key Error,,,,, - ,,$,,,,$18.51,,,,,,, -1087.61 ,
AFBI,"Affinity Bancshares, Inc.",14.14,undefined,None,,undefined,None,, 30.72 Mil ,25315520,$0.00,None,101398000,4150288,$669.17,39084000,2.148936170212766,2.150455927051672,14.15,6.58,0.00059999997,Not Found!,None
AFCG,"AFC Gamma, Inc.",22,undefined,None,N/A,undefined,None,, 239.28 Mil ,154044112,$,None,126793968,-170218544,$10.05,0,1.1139240506329113,1.1159493670886076,22.04,19.75,0.0011,Not Found!,None
AFIN,"American Finance Trust, Inc.",8.24,undefined,-0.43,N/A,undefined,0.5405756,0.04 , 2.63 Bil ,2796648192,$99.5,110256128,102860000,-802663776,"$1,918.0",1791015040,1.525925925925926,1.535185185185185,8.29,5.4,0.0396, 13.15 ,15.373
AFINO,,26.68,,Unexpected error:<class 'TypeError'>,,,None,Not Found!,,,Not Found!,96001000,86575000,,Not Found!,1792050944,,,26.66,24.5,,,
AFINP,"American Finance Trust, Inc. - ",26.59,undefined,-0.44,,undefined,1.7472326,Not Found!,,4572909056,Not Found!,96001000,86575000,-1104703848,Not Found!,1792050944,1.1505841627001299,1.1484205971440935,26.54,23.11,None,,25.436
AFIB,"Acutus Medical, Inc.",10,undefined,None,N/A,undefined,None,-3.78 , 203.65 Mil ,422634016,$-112.94,-74195376,95519000,-174191112,$64.74,41169000,1.1668611435239207,1.0886814469078179,9.33,8.57,0.26229998, -1.9 ,-4.388
AFRM,"Affirm Holdings, Inc.",108.11,undefined,None,-1.11,undefined,None,9.41 , 34.15 Bil ,17764057088,$-213.4,None,1623672064,-28615486208,"$2,285.8",2114249984,2.3249462365591396,2.2926881720430106,106.61,46.5,0.0754, -105.81 ,-150.226
AGBA,AGBA Acquisition Limited,10.88,undefined,None,,undefined,4.1878366,N/A , 60.20 Mil ,59343208,$-0.47,None,570008,-57508628,$4.93,2795438,1.0772277227722773,1.0762376237623763,10.87,10.1,0.00029999999, -106.36 ,None
AFMD,Affimed N.V.,6.39,undefined,-0.592,N/A,undefined,8.661202,2.62 , 502.42 Mil ,452232160,$-27.19,11403000,240672000,-513490048,$117.04,11303000,2.0713128038897892,2.055105348460292,6.34,3.085,0.0339, -11.35 ,-15.897
AFYA,Afya Limited,21.42,undefined,None,10.36,undefined,None,2.74 , 2.05 Bil ,2804881408,$61.1,213634128,1427869952,-580995968,$589.7,2124304000,1.1590909090909092,1.147375541125541,21.2035,18.48,0.0176, 20.64 ,5.511
AGBAR,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
AGBAU,,11.5,,Unexpected error:<class 'TypeError'>,,,13.137674,N/A , - ,,$-0.47,None,570008,,$4.93,2795438,,,11.49,9.99,, -106.36 ,
AGBAW,,,,Key Error,,,,N/A , - ,,$-0.47,,,,$4.93,,,,,,, -106.36 ,
AGC,,10.22,,Unexpected error:<class 'TypeError'>,N/A,,127.5,, 641.60 Mil ,,$,None,None,,$139.82,178120,,,10.19,10.18,, -733.26 ,
AGCUU,,10.76,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,732237,,$139.82,0,,,10.6019,10.56,, -733.26 ,
AGCWW,,,,Key Error,,,,N/A , - ,,$0.00,,,,$139.82,,,,,,, -733.26 ,
AGEN,Agenus Inc.,5.81,undefined,-1.05,N/A,undefined,None,-12.74 , 1.36 Bil ,600049984,$-169.69,-79449504,99871000,-1134379496,$448.05,56539000,2.324,2.334,5.835,2.5,0.1481, -8.73 ,-5.513
AGFY,Agrify Corporation,23.09,undefined,None,20.00,undefined,None,5.07 , 351.86 Mil ,223214640,$,-10410625,8111000,-468214984,$28.29,21046000,3.390602055800294,3.334801762114538,22.71,6.81,0.017, -28.82 ,-18.331
AGGR,Agile Growth Corp.,9.72,undefined,None,,undefined,None,, 372.72 Mil ,371558720,$,None,1216286,-372721186,$26.74,0,1.0146137787056368,1.0146137787056368,9.72,9.58,None, -841.36 ,None
AGFS,"AgroFresh Solutions, Inc.",2.26,-46.81722222222223,-1.141,15.00,-20.715585054080634,0.4324114,0.16 , 465.99 Mil ,455407488,$45.6,44660248,56694000,-60884968,$348.2,263823008,1.2486187845303867,1.2209944751381214,2.21,1.81,0.0089, 7.42 ,7.762
AGGRU,,9.87,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,1216286,,$26.74,0,,,9.87,9.75,, -841.36 ,
AGGRW,,,,Key Error,,,,, - ,,$,,,,$26.74,,,,,,, -841.36 ,
AGILW,,,,Key Error,,,,, - ,,$,,,,$0.00,,,,,,,Not Found!,
AGIL,,,,Key Error,,,,, 621.91 Mil ,,$,,,,$0.00,,,,,,,Not Found!,
AGIO,"Agios Pharmaceuticals, Inc.",47.01,1941.4319047619044,22.926,40.00,41.298274936437025,1.4207983,11.43 , 1.23 Bil ,1734867072,$-363.48,-74534000,2335602944,-542380032,$152.79,103609000,1.447797967354481,1.4265475823837388,46.32,32.47,0.1161, -3.48 ,-5.59
AGMH,AGM Group Holdings Inc.,8.99,undefined,-0.049,,undefined,50.92486,47.82 , 196.24 Mil ,248306880,$-1.65,-407970,664605,-187484403,$2.42,597826,1.2715700141442716,1.243281471004243,8.79,7.07,0.0001, -200.45 ,-253.067
AGLE,"Aeglea BioTherapeutics, Inc.",7.7,undefined,-1.516,N/A,undefined,2.6165981,4.76 , 253.04 Mil ,240973344,$-54.16,-50796624,146272992,-227753440,$27.96,5520000,1.3230240549828178,1.3060137457044674,7.601,5.82,0.0502, -3.93 ,-2.994
AGNC,AGNC Investment Corp.,16.02,81.45665873015874,5.521,-0.05,5.084685313992431,0.8616382,, 9.17 Bil ,45631758336,"$1,742",None,13306999808,4798257664,"$64,387",48898998272,1.1710526315789473,1.1736111111111112,16.055,13.68,0.0275,Not Found!,None
AGNCM,AGNC Investment Corp. - Deposit,25.86,undefined,5.521,,undefined,1.3852123,Not Found!,,50712870912,Not Found!,None,13306999808,4042800128,Not Found!,48898998272,1.1701357466063347,1.1714932126696833,25.89,22.1,None,,None
AGNCN,AGNC Investment Corp. - Deposit,26.05,undefined,5.521,,undefined,1.4016904,Not Found!,,50912333824,Not Found!,None,13306999808,4250195968,Not Found!,48898998272,1.147071774548657,1.147071774548657,26.05,22.71,None,,None
AGNCO,,26.25,,Unexpected error:<class 'TypeError'>,,,1.3958434,Not Found!,,,Not Found!,None,13306999808,,Not Found!,48898998272,,,26.17,21.87,,,
AGNCP,AGNC Investment Corp. - Deposit,25.55,undefined,None,,undefined,None,Not Found!,,50256199680,Not Found!,None,13306999808,6796030976,Not Found!,48898998272,1.2012223789374707,1.1998119417019275,25.52,21.27,None,,None
AGNG,,30.194,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,30.13,24.36,,Not Found!,
AGRI,,,,Key Error,,,,N/A , 44.07 Mil ,,$-1.47,,,,$3.32,,,,,,, -12.99 ,
AGRIW,,,,Key Error,,,,N/A , - ,,$-1.64,,,,$3.32,,,,,,, -12.99 ,
AGTC,Applied Genetic Technologies Co,3.3,undefined,-2.112,N/A,undefined,1.4631996,N/A , 55.87 Mil ,53206772,$-52.89,-30825500,111027000,-30918936,$32.67,14592000,1.0576923076923077,1.046474358974359,3.265,3.12,0.096999995, -0.95 ,-0.922
AGRX,"Agile Therapeutics, Inc.",1.03,undefined,-0.699,N/A,undefined,2.5944583,-10.65 , 80.78 Mil ,93904416,$-62.95,-31739876,40111000,-50800608,$27.67,15742000,1.10752688172043,1.096774193548387,1.02,0.93,0.0884, -1.28 ,-1.651
AGZD,,46.84,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,46.76,46.67,,Not Found!,
AGYS,"Agilysys, Inc.",51.1,-15.018142857142859,-1.006,0.05,-0.2938971204920325,15.665173,12.30 , 1.24 Bil ,1229420416,$39.9,47380876,103911000,-1148166056,$70.0,12593000,2.1247401247401245,2.1417879417879417,51.51,24.05,0.0323, -89.17 ,-87.323
AHPI,"Allied Healthcare Products, Inc",7.73,undefined,-0.101,N/A,undefined,3.2295375,2.82 , 32.67 Mil ,42464944,$-4.71,-3666647,276455,-28861847,$9.02,3850226,2.2405797101449276,2.0492753623188404,7.07,3.45,0.16780001, 188.86 ,32.883
AHPAU,,,,Key Error,,,,N/A , - ,,$25.58,,,,$176.64,,,,,,, 21.53 ,
AHCO,AdaptHealth Corp.,23.31,undefined,None,46.80,undefined,None,0.93 , 4.73 Bil ,5536542720,$124,208319888,132137000,-2871516888,"$2,794",1800066944,1.157973174366617,1.1385991058122207,22.92,20.13,0.0464, 47.15 ,23.165
AIA,,78.17,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,78.84,70.61,,Not Found!,
AIH,Aesthetic Medical International,3.7,undefined,None,N/A,undefined,None,0.27 , 150.11 Mil ,518921824,$0.0,None,15473000,-76794792,$87.5,408200992,1.0946745562130178,1.0946745562130178,3.7,3.38,None, -6.76 ,-8.362
AIHS,Senmiao Technology Limited,0.5634,undefined,-0.318,,undefined,10.14,-4.39 , 43.08 Mil ,55564840,$-12.12,2714925,3537630,-31436702,$25.29,9242837,1.1268,1.1412,0.5706,0.5,0.005, -3.63 ,-4.899
AIKI,AIkido Pharma Inc.,0.73,undefined,None,N/A,undefined,None,N/A ," -23,752,000.00 ",-32380144,$-5.24,-5322750,101892000,36131404,$1.05,0,1.5531914893617023,1.5531914893617023,0.73,0.47,0.0068, 3.2 ,None
AIMC,Altra Industrial Motion Corp.,53.03,82.67896825396828,2.015,15.00,1.559098024777829,1.7133844,1.88 , 4.71 Bil ,5117301760,$255,218987504,277800000,-3136016576,"$2,155",1416800000,1.4669432918395575,1.4522821576763485,52.5,36.15,0.0134000005, 12.32 ,13.285
AINV,Apollo Investment Corporation -,12.9,34.41603174603174,1.714,3.00,2.667909437676879,0.81801003,, 2.29 Bil ,2314709504,$394.8,124659752,47317000,-798508664,"$1,542.3",1488797952,1.7598908594815825,1.7626193724420192,12.92,7.33,0.032,Not Found!,None
AIQ,,30.79,,Key Error,,,None,0.97 , - ,,$54.9,,,,$662.7,,,,30.87,22.98,,Not Found!,
AIRG,"Airgain, Inc.",13.02,-14.962619047619048,-0.197,35.00,-1.14920269182942,2.728413,3.55 , 113.52 Mil ,174294064,$-3.95,-177875,21458000,-116047248,$21.56,3667000,1.0628571428571427,1.04734693877551,12.83,12.25,0.0348, -54.97 ,-82.918
AIRR,,39.79,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,40.15,25.29,,Not Found!,
AIRT,"Air T, Inc.",39.75,undefined,-0.38,N/A,undefined,5.4108744,2.32 , 187.11 Mil ,198507952,$-12.8,-19518124,9379000,-103906528,$130.2,102013000,4.441340782122905,4.392178770949721,39.31,8.95,0.0175, -58.58 ,-33.916
AIRTP,"Air T, Inc. - Trust Preferred S",25.1,undefined,-0.38,,undefined,3.4546595,Not Found!,,173373872,Not Found!,-19518124,9379000,-595211656,Not Found!,102013000,1.1952380952380952,1.191904761904762,25.03,21,None,,-29.621
AKAM,"Akamai Technologies, Inc.",106.95,120.6246031746032,3.37,12.00,1.1278597772286414,4.158757,4.25 , 19.35 Bil ,19938433024,$606,470351488,1416487936,-16323562496,"$3,444",2833026048,1.1544689119170986,1.155332469775475,107.03,92.64,0.0672, 15.64 ,18.266
AKIC,Sports Ventures Acquisition Cor,9.73,undefined,None,,undefined,None,, 285.61 Mil ,284564160,$,None,712827,-285446469,$0.03,0,1.0188481675392669,1.0178010471204189,9.72,9.55,0.00059999997,Not Found!,None
AKBA,"Akebia Therapeutics, Inc.",2.85,undefined,-2.709,N/A,undefined,2.0830245,-3.21 , 376.41 Mil ,486513056,$-192.0,37615752,272764000,-177159168,$437.2,125221000,1.3636363636363638,1.3397129186602872,2.8,2.09,0.1183, -1.48 ,-3.616
AKICU,,9.93,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,712827,,$0.03,0,,,9.84,9.75,,Not Found!,
AKICW,,,,Key Error,,,,, - ,,$,,,,$0.03,,,,,,,Not Found!,
AKTS,"Akoustis Technologies, Inc.",9.27,undefined,-1.103,N/A,undefined,4.12848,40.35 , 444.98 Mil ,460830720,$-41.86,-24872624,90392000,-395215296,$7.58,2144000,1.2527027027027027,1.258108108108108,9.31,7.4,0.0955, -12.13 ,-13.685
AKTX,Akari Therapeutics Plc,1.76,undefined,-0.541,N/A,undefined,7.0491805,N/A , 77.12 Mil ,51348864,$-17.22,-11401840,14055777,-54141879,$3.24,0,1.23943661971831,1.1835211267605634,1.6806,1.42,None, -4.53 ,-3.008
AKRO,"Akero Therapeutics, Inc.",23.6,undefined,-2.495,N/A,undefined,3.306953,N/A , 598.89 Mil ,466379520,$-75.28,-41443376,230028000,-584902752,$17.88,1610000,1.3367318040215237,1.3027470971396204,23,17.655,0.16860001, -6.28 ,None
AKU,Akumin Inc.,2.44,undefined,None,N/A,undefined,None,0.72 , 697.49 Mil ,704952960,$25.1,19234268,122724936,-50177832,$663.6,613668608,1.1619047619047618,1.1095238095238096,2.33,2.1,None, 25.2 ,15.557
AKUS,"Akouos, Inc.",12.72,undefined,None,22.10,undefined,None,N/A , 340.68 Mil ,188668416,$-57.57,-24805376,308009984,-141897888,$40.06,13330000,1.2900608519269778,1.279918864097363,12.62,9.86,0.18120001, -5.5 ,-4.16
ALAC,Alberton Acquisition Corporatio,11.37,undefined,-0.04,,undefined,9.991167,N/A , 54.58 Mil ,52913092,$0.00,363810,1431,-52196937,$8.96,3302170,1.1745867768595042,1.1673553719008265,11.3,9.68,0.0201, -88.75 ,None
ALACR,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
AKYA,"Akoya BioSciences, Inc.",17.08,undefined,None,N/A,undefined,None,6.25 , 481.54 Mil ,772799232,$0.00,None,11691000,-666760392,$58.52,35302000,1.2243727598566307,1.2243727598566307,17.08,13.95,0.014400001, -48.27 ,-80.617
ALACU,Alberton Acquisition Corporatio,16.5,undefined,-0.019,,undefined,14.423077,N/A , - ,76488384,$0.00,363810,1431,-66088165,$8.96,3302170,1.5,1.5,16.5,11,None, -88.75 ,None
ALACW,Alberton Acquisition Corporatio,0.3499,undefined,-0.04,,undefined,0.29063603,N/A , - ,None,$0.00,363810,1431,-821069,$8.96,3302170,1.0934374999999998,1.0,0.32,0.32,None, -88.75 ,None
ALEC,"Alector, Inc.",26.17,34.03714285714286,-2.565,-16.10,1.3006168458977019,8.750437,2.62 , 1.64 Bil ,1386817664,$-188.66,-103754128,362744000,-1631435968,$212.60,50520000,2.8695175438596494,2.7324561403508776,24.92,9.12,0.1125, -7.93 ,-6.95
ALDX,"Aldeyra Therapeutics, Inc.",7.94,-146.96838095238098,-1.024,73.70,-18.509871656471155,3.0763419,N/A , 257.56 Mil ,579930496,$-37.11,-49222660,88442376,-380675608,$22.75,15411356,1.278582930756844,1.2721417069243157,7.9,6.21,0.0888, -5.75 ,-16.196
ALCO,"Alico, Inc.",34.77,undefined,3.735,N/A,undefined,1.2039222,2.48 , 358.50 Mil ,394718112,$-26.1,-29226500,10371000,-258352168,$195.0,142074000,1.246236559139785,1.246594982078853,34.78,27.9,0.057600003, 3.99 ,14.911
ALBO,"Albireo Pharma, Inc.",31.59,undefined,-6.956,N/A,undefined,4.1209292,0.34 , 427.63 Mil ,362376480,$-120.35,-58178752,186286000,-423337680,$105.99,13158000,1.1601175174439955,1.1520381931692987,31.37,27.23,0.1257, -3.53 ,-3.096
ALGM,"Allegro MicroSystems, Inc.",33.58,undefined,None,12.99,undefined,None,23.59 , 6.35 Bil ,5207848960,$85.4,123851376,221934000,-6303856208,$177.5,42694000,2.0011918951132297,1.9952324195470796,33.48,16.78,0.0361, 81.33 ,32.442
ALFIW,,,,Key Error,,,,N/A , - ,,$0.00,,,,$0.98,,,,,,, -16.45 ,
ALF,"ALFI, Inc.",6.96,undefined,None,,undefined,None,N/A , - ,30066058,$-476.00,-2283851,8335,-81755361,"$3,563.00",5558808,2.887966804979253,2.8714107883817426,6.9201,2.41,None,Not Found!,-9.45
ALGN,"Align Technology, Inc.",709.15,405.8158238095238,5.763,31.83,0.5722566788542958,16.710817,19.09 , 56.40 Bil ,47621070848,$895,671940864,1131698048,-55578380416,"$2,011",85358000,2.2873592878108573,2.261748863013257,701.21,310.03,0.025999999, 57.24 ,74.276
ALGT,Allegiant Travel Company,190.66,-2976.452285714286,-11.526,139.40,-15.611309586249272,4.553091,1.82 , 4.25 Bil ,3919204864,$118,-66735248,1185858048,-2052854528,"$2,728",1717165952,1.6915979061307782,1.7008251264306629,191.7,112.71,0.048299998, 14.87 ,52.308
ALHC,"Alignment Healthcare, Inc.",17.88,undefined,None,-33.30,undefined,None,6.31 , 2.82 Bil ,4275017216,$0.0,None,528416992,-2795696416,$329.7,155299008,1.0955882352941175,1.0704656862745097,17.47,16.32,0.013099999, -33 ,-114.821
ALGS,"Aligos Therapeutics, Inc.",15.5,undefined,None,N/A,undefined,None,6.82 , 491.68 Mil ,577217984,$-89.93,-53465376,213415008,-383690400,$42.99,12870000,1.2090483619344774,1.2082683307332294,15.49,12.82,0.106400006, -4.49 ,-5.671
ALJJ,"ALJ Regional Holdings, Inc.",1.06,undefined,-0.092,N/A,undefined,3.125,0.72 , 177.09 Mil ,182588528,$15.3,15805125,8415000,-38138100,$196.2,137679008,1.4929577464788735,1.5211267605633805,1.08,0.71,0.007900001, 7.58 ,6.071
ALIM,"Alimera Sciences, Inc.",4.78,undefined,-1.466,N/A,undefined,None,-6.35 , 69.89 Mil ,75445328,$1.19,3378750,24780000,-7653508,$56.21,43954000,1.2509814184768386,1.2169589112797696,4.65,3.821,0.026500002, 6.42 ,10.249
ALKS,Alkermes plc,30.29,5.807999999999999,-0.594,-14.10,0.19174645097391876,4.6952147,3.51 , 5.06 Bil ,3777399296,$88,51170876,540995008,-4402530880,$840,429039008,1.9732899022801302,1.9576547231270358,30.05,15.35,0.0915, 138.18 ,-356.358
ALKT,"Alkami Technology, Inc.",25.73,undefined,None,N/A,undefined,None,18.43 , 1.94 Bil ,2032622848,$0.00,None,338476992,-1918220864,$73.48,24905000,1.0341639871382637,1.0092845659163987,25.111,24.88,0.0124, -96.83 ,-80.236
ALLK,Allakos Inc.,108,12.501587301587303,-3.58,-10.50,0.11575543797766022,9.379556,N/A , 5.33 Bil ,4065384960,$-174.14,-86921000,559694976,-5230653824,$83.96,50500000,1.4321707996286965,1.4126773637448615,106.53,75.41,0.1573, -26.92 ,-20.528
ALLO,"Allogene Therapeutics, Inc.",25.32,-30.072777777777777,-1.813,1.00,-1.1877084430401965,3.3946047,20.27 , 3.11 Bil ,3046427136,$-193.08,-109331624,699580992,-3004856768,$102.91,54686000,1.230320699708455,1.2332361516034986,25.38,20.58,0.0946, -13.77 ,-13.453
ALLT,Allot Ltd.,14.86,-56.63777777777778,-0.331,89.50,-3.8114251532824888,4.2282066,5.10 , 449.71 Mil ,493068480,$-5.8,10636375,101339000,-442336968,$81.6,2453000,1.700228832951945,1.7128146453089246,14.97,8.74,0.0107, -106.24 ,-79.297
ALNA,"Allena Pharmaceuticals, Inc.",0.9002,undefined,-0.921,N/A,undefined,2.2753026,N/A , 57.31 Mil ,28986788,$-34.73,-16992876,36287000,-17924388,$18.02,10474000,1.2002666666666666,1.2038666666666666,0.9029,0.75,0.0241, -1.34 ,-0.812
ALNY,"Alnylam Pharmaceuticals, Inc.",184.15,-719.6348412698413,-7.55,46.09,-3.907873153786811,23.079165,3.27 , 21.13 Bil ,22856339456,$-653.5,-791179776,1900082048,-19517793408,"$2,656.1",761072000,1.543716992203873,1.5194903177131358,181.26,119.29,0.049000002, -29.47 ,-32.262
ALPAU,,,,Key Error,,,,, - ,,$,,,,$0.30,,,,,,,Not Found!,
ALOT,"AstroNova, Inc.",15.92,undefined,0.18,N/A,undefined,1.5080652,4.49 , 110.02 Mil ,120747904,$9.3,13460750,11439000,-102526088,$32.7,18294000,2.1630434782608696,2.1114130434782608,15.54,7.36,0.0043, 7.18 ,14.347
ALPA,,,,Key Error,,,,, 188.30 Mil ,,$,,,,$0.30,,,,,,,Not Found!,
ALPAW,,,,Key Error,,,,, - ,,$,,,,$0.30,,,,,,,Not Found!,
ALRM,"Alarm.com Holdings, Inc.",79.09,59.09357142857142,1.635,12.20,0.7471686866679912,7.323919,5.93 , 3.89 Bil ,4058173952,$82.8,84886624,662681984,-3362756480,$583.4,460744000,1.4436433330291139,1.4441909281737704,79.12,54.785,0.08930001, 32.6 ,39.905
ALPN,"Alpine Immune Sciences, Inc.",9.8,undefined,-1.342,N/A,undefined,4.082727,0.38 , 233.90 Mil ,147771648,$-46.01,-37878500,91060000,-163686288,$115.99,22402000,1.3592233009708738,1.4729542302357834,10.62,7.21,0.078099996, -7.19 ,-4.343
ALRN,"Aileron Therapeutics, Inc.",1.07,-8.124984126984126,-0.439,2.10,-7.593443109330958,1.6152717,N/A , 40.35 Mil ,28481126,$-20.12,-13891625,63351000,-36009584,$4.40,601000,1.1758241758241759,1.153846153846154,1.05,0.91,0.0166, -1.82 ,-1.388
ALRS,Alerus Financial Corporation,27.73,undefined,3.079,N/A,undefined,1.4541562,, 257.64 Mil ,259563008,$82.5,None,322108992,-156646432,"$2,812.8",64898000,1.5194520547945205,1.5073972602739727,27.51,18.25,0.0098,Not Found!,None
ALTA,Altabancorp,40.29,63.95714285714287,2.22,8.00,1.5874197780377977,2.179425,, 726.82 Mil ,737020032,$73.3,None,63329000,-699285656,"$3,170.2",0,2.062980030721966,2.0670762928827444,40.37,19.53,0.015800001,Not Found!,None
ALT,"Altimmune, Inc.",15.04,undefined,-1.9,N/A,undefined,2.349938,21.24 , 378.22 Mil ,167420960,$-73.68,-38346320,226507152,-356740208,$15.98,1739559,1.9282051282051282,1.8782051282051282,14.65,7.8,0.1573, -5.53 ,-3.588
ALTM,Altus Midstream Company,65.06,118.01603174603174,2.63,17.20,1.8139568359365468,None,0.36 , 1.68 Bil ,2131830272,$172.6,34413500,51306000,-1036559600,"$2,359.9",657000000,6.891949152542374,6.867584745762712,64.83,9.44,0.0581, 8.11 ,28.76
ALTO,"Alto Ingredients, Inc.",4.74,undefined,None,20.00,undefined,None,1.26 , 382.36 Mil ,401284704,$18.6,-20394624,50796000,-288753152,$191.2,93867000,1.0797266514806378,1.050113895216401,4.61,4.39,0.21110001, 9.08 ,6.757
ALTR,Altair Engineering Inc.,72.59,-14.648874603174601,-0.143,50.17,-0.2018029288218019,14.39144,8.58 , 5.59 Bil ,5737863680,$43.2,56906500,260098000,-5239808560,$420.1,228480992,1.756988987050708,1.7494856589616363,72.28,41.315,0.1317, 145.17 ,132.548
ALTU,Altitude Acquisition Corp.,9.84,undefined,None,,undefined,None,N/A , 368.68 Mil ,367292352,$,None,207634,-368792366,$0.28,0,1.022869022869023,1.020790020790021,9.82,9.62,0.0178,Not Found!,None
ALTUW,,,,Key Error,,,,N/A , - ,,$,,,,$296.40,,,,,,,Not Found!,
ALTUU,,10.12,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,207634,,$0.28,0,,,10.06,9.92,,Not Found!,
ALTY,,13.4092,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,13.42,10.25,,Not Found!,
ALYA,Alithya Group inc.,2.65,-28.06571428571429,-0.684,15.00,-10.590835579514826,1.4217759,1.17 , 277.19 Mil ,301540800,$-6.6,7699000,10653000,-218604408,$146.3,81529000,1.318407960199005,1.303482587064677,2.62,2.01,0.0036000002, 699.26 ,121.393
ALVR,"AlloVir, Inc.",23.48,undefined,None,N/A,undefined,None,N/A , 1.20 Bil ,977004352,$-81.33,-35974500,336992000,-1125959936,$25.04,10197000,1.4093637454981993,1.3481392557022809,22.46,16.66,0.2228, -10.19 ,-10.59
ALXO,ALX Oncology Holdings Inc.,76,undefined,None,N/A,undefined,None,N/A , 2.62 Bil ,1858549632,$-48.95,-15136500,429855008,-2682732512,$16.28,532000,2.337742233159028,2.296524146416487,74.66,32.51,0.1242, -44.49 ,-35.377
ALZN,"Alzamend Neuro, Inc.",2.34,undefined,None,,undefined,None,N/A , 193.25 Mil ,543842496,$0.00,None,165617,-200267999,$1.47,0,1.004291845493562,1.0,2.33,2.33,None, -54.81 ,None
AMAL,Amalgamated Financial Corp.,13.6,undefined,1.572,N/A,undefined,0.81890583,," -22,561,000.00 ",-154261296,$70.5,None,689096000,246531200,"$6,008.1",51165000,1.3064361191162344,1.2949087415946205,13.48,10.41,0.0107,Not Found!,None
AMAO,American Acquisition Opportunit,10,undefined,None,,undefined,None,, 133.44 Mil ,132472816,$,None,989100,-133146844,$9.54,0,1.016260162601626,1.011178861788618,9.95,9.84,None, -447.8 ,None
