TICKER SYMBOL,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,ENTERPRISE VALUE/EBITDA,ENTERPRISE VALUE,FREE CASH_FLOW (MIL),TOTAL LIABILITIES (MIL)
INVH,31.99,9.771907895,0.35,10.79,0.30546758,23.92, 26.40 Bil ,$524 ,"$8,950 "
ISRG,738.94,225.1885263,8.82,9.14,0.304745346,62.86, 83.36 Bil ,"$1,143 ","$1,410 "
FUTU,158.82,48.33884868,1.297,17.25,0.304362478,Not Found!, 21.38 Bil ,$0.00 ,"$8,130.90 "
ALKS,18.68,5.657473684,-0.698,-14.1,0.302862617,-468.88, 2.82 Bil ,$41 ,$883 
NMR,5.36,1.610921053,0.795,-7.1,0.300544973,Not Found!, 68.13 Bil ,"$1,224 ","$402,127 "
AVLR,133.43,40.08342105,-0.61,-53.9,0.300407862,-303.69, 11.33 Bil ,$32.80 ,$522.20 
CBH,10.36,undefined,None,,undefined,Not Found!, 257.89 Mil ,$10.05 ,$72.67 
CBLS,26.6263,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
EYE,43.83,13.08710526,0.44,12.05,0.298587845,24.33, 4.34 Bil ,$158 ,"$1,427 "
CBON,23.6862,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
ON,41.61,12.38484211,0.56,6.78,0.297641002,20.72, 20.10 Bil ,$401 ,"$5,110 "
CBSE,28.7458,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CSGP,821.89,244.6125,5.93,20,0.297621945,76.45, 31.40 Bil ,$438 ,"$1,540 "
CBTG,29.9137,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FWRD,88.81,26.3967,0.842,13.16,0.297226664,24.9, 2.66 Bil ,$64 ,$500 
TYL,424.53,125.5809211,4.69,10,0.295811653,66.26, 16.87 Bil ,$327 ,$621 
ITT,90.91,26.77978947,0.826,13.9,0.294574738,24.65, 7.21 Bil ,$372 ,"$2,150 "
CCAC,10,undefined,None,,undefined,-852.44, 345.24 Mil ,($0.54),$9.74 
SMED,14.37,4.217631579,0.094,22.5,0.293502546,116.66, 234.83 Mil ,($3.05),$26.47 
CCF,116.39,undefined,3.96,N/A,undefined,16.14, 1.05 Bil ,$50.30 ,$54.40 
AMSWA,20.7,6.06375,0.171,16,0.292934783,57.18, 587.51 Mil ,$25.20 ,$47.10 
UBA,16.65,4.871842105,0.204,8,0.292603129,17.15, 1.17 Bil ,$60.70 ,$441.40 
PCTY,179.83,52.61589474,1.188,22.1,0.292586858,95.16, 9.95 Bil ,$57.60 ,"$2,442.70 "
NVST,40.8,11.88827895,1.598,-3.36,0.291379386,39.02, 7.63 Bil ,$236 ,"$3,155 "
VEEV,261.24,75.933,2.36,13.73,0.290663757,95.66, 38.96 Bil ,$551 ,$780 
OMI,37.59,10.90055132,0.471,7.49,0.289985403,13.31, 3.81 Bil ,$280 ,"$2,624 "
CCON,60.6429,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CCOR,28.99,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CCRV,22.853,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TME,20.49,5.898561842,0.377,2.31,0.287875151,44.35, 30.67 Bil ,$716 ,"$2,377 "
GDOT,45.79,13.11460526,0.425,12.82,0.286407627,9.39, 1.08 Bil ,$150 ,"$3,105 "
CCX,10,undefined,None,N/A,undefined,-952.12, 863.58 Mil ,($0.72),$23.60 
PDD,133.88,38.29448816,-0.919,-37.29,0.286035914,-180.32, 169.63 Bil ,"$4,203 ","$15,098 "
RDY,61.39,17.54688158,1.757,-1.6,0.285826382,18.45, 10.47 Bil ,$208 ,"$1,127 "
NNI,72.74,20.76477237,9.023,-6.91,0.285465664,Not Found!, 22.02 Bil ,$100 ,"$20,018 "
CMCO,52.76,15.015,0.364,20,0.284590599,24.95, 1.35 Bil ,$99.90 ,$650.10 
ADC,67.31,19.14,1.74,-0.9,0.284355965,26.36, 5.54 Bil ,$143.00 ,"$1,359.90 "
MLCO,19.91,5.642478947,-2.652,-9.97,0.283399244,-39.59, 14.62 Bil ,($363),"$7,109 "
CEE,24.08,undefined,-8.334,N/A,undefined,Not Found!, 159.98 Mil ,$0.00 ,$1.77 
CEFD,30.6746,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CEFS,20.85,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CEI,1.03,undefined,-1.501,N/A,undefined,-6.99, 36.41 Mil ,($2.09),$7.61 
CEIX,9.72,undefined,-0.374,N/A,undefined,3.77, 990.15 Mil ,$43.30 ,"$1,969.80 "
CELP,2.38,undefined,-0.46,N/A,undefined,8, 80.17 Mil ,$26.20 ,$72.10 
CEM,23.35,undefined,None,N/A,undefined,Not Found!, 337.43 Mil ,$101.33 ,$567.81 
CEMB,51.82671,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CEN,10.95,undefined,None,N/A,undefined,Not Found!, 56.47 Mil ,$106.25 ,$19.61 
CLAR,17.05,4.819736842,0.18,10,0.282682513,41.51, 569.35 Mil ,$24.00 ,$76.10 
GDS,81.09,22.85154474,-0.717,-30.52,0.28180472,51.65, 16.88 Bil ,"($1,126.30)","$4,678.00 "
CET,37.91,undefined,2.809,,undefined,Not Found!, 1.00 Bil ,$32.70 ,$0.73 
CEV,13.2505,undefined,0.911,,undefined,Not Found!, 151.04 Mil ,$7.13 ,$60.85 
CEW,17.8929,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
OKE,50.66,14.17132895,1.419,-1.6,0.279734089,17.51, 36.66 Bil ,($296),"$17,036 "
CFCV,32.9826,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SHG,33.54,9.344065789,5.869,-7.4,0.278594687,Not Found!, 82.59 Bil ,"$2,663 ","$443,594 "
VIAV,15.7,4.353684211,0.128,15,0.277304727,15.49, 3.68 Bil ,$162 ,"$1,114 "
DRH,10.3,2.854210526,-1.972,-9.5,0.277107818,-13.64, 3.27 Bil ,($173.30),"$1,427.80 "
KGC,6.67,1.841052632,1.06,-7.3,0.276019885,3.38, 9.75 Bil ,$994 ,"$4,270 "
CGW,49.14,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CHAD,17.7562,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CHAQ,10.05,undefined,None,,undefined,-136.44, 109.43 Mil ,($0.47),$81.97 
CHAU,38.97,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CHCT,46.12,undefined,0.799,N/A,undefined,25.43, 1.36 Bil ,$41.38 ,$238.49 
SLP,63.24,17.31269737,0.509,15,0.273761818,75.63, 1.14 Bil ,$10.63 ,$12.44 
BXMT,31,8.460476316,0.971,-2.48,0.272918591,Not Found!, 16.79 Bil ,$336.60 ,"$13,054.70 "
RDWR,26.08,7.077631579,0.2,15.95,0.271381579,56.23, 940.52 Mil ,$53.10 ,$235.00 
CHGX,30.16,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
AVD,20.41,5.536184211,0.51,-1,0.271248614,17.31, 749.50 Mil ,$77.90 ,$306.40 
CHIC,27.4478,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CHIE,9.4141,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CHIH,27.6312,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CHII,16.1184,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CHIK,30.3189,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CHIL,38.79,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CHIM,23.67,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CHIQ,33.48,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CHIR,17.3958,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CHIS,31.6275,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CHIU,17.16,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CHIX,16.35,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
REXR,50.4,13.60236842,0.508,10,0.269888262,36.91, 8.38 Bil ,$104.20 ,"$1,420.60 "
CHN,29.27,undefined,10.102,N/A,undefined,Not Found!, 310.94 Mil ,$0.00 ,$14.00 
OEC,19.72,5.297368421,0.3,3.7,0.26862923,12.18, 1.96 Bil ,USD-20,"USD1,209"
AY,36.63,9.821842105,0.117,49.5,0.268136558,13.08, 9.82 Bil ,$438 ,"$8,197 "
CR,93.91,24.96421053,3.08,-2.9,0.265831227,15.52, 6.32 Bil ,$275 ,"$3,058 "
PAYC,370.06,98.27052632,2.46,19.1,0.265552954,94.24, 22.56 Bil ,$133.10 ,"$1,952.30 "
APO,47.01,12.43115789,0.44,11.02,0.264436458,29.32, 27.96 Bil ,"($1,676)","$18,156 "
CIA,5.79,undefined,-0.218,N/A,undefined,Not Found!, 263.17 Mil ,$48.60 ,"$1,542.50 "
CIB,31.919,undefined,None,9,undefined,Not Found!, 13.57 Bil ,$0 ,"$63,922 "
SOI,12.27,3.220105263,-1.03,-10.66,0.262437267,-19.56, 643.16 Mil ,$39.20 ,$96.40 
CIF,2.53,undefined,0.126,N/A,undefined,Not Found!, 67.24 Mil ,$6.67 ,$19.23 
CIG,2.27,undefined,0.326,N/A,undefined,5.37, 5.42 Bil ,$112 ,"$6,873 "
CII,19.31,undefined,2.207,N/A,undefined,Not Found!, 858.16 Mil ,$46.37 ,$14.35 
CIK,3.38,undefined,0.205,,undefined,Not Found!, 219.66 Mil ,$18.32 ,$65.37 
IOSP,102.69,26.86315789,1.16,7.5,0.261594682,29.17, 2.55 Bil ,$116 ,$453 
CINR,12.85,undefined,0.579,N/A,undefined,8.51, 522.61 Mil ,$12.50 ,$192.70 
LYB,104.05,27.20544605,4.243,-4.07,0.261465123,15.26, 50.31 Bil ,"$1,457 ","$27,415 "
AZZ,50.35,13.12039474,0.49,10,0.260583808,18.41, 1.50 Bil ,$91.70 ,$385.80 
ZM,321.29,83.27955263,2.252,17.05,0.259203687,133.12, 91.68 Bil ,"$1,385 ","$1,437 "
CIX,18.01,undefined,0.829,N/A,undefined,10.22, 159.96 Mil ,$13.80 ,$16.40 
CIXX,14.47,undefined,None,,undefined,7.72, 4.63 Bil ,$382 ,"$3,702 "
LSCC,45.02,11.56447368,0.34,15,0.256874138,79.86, 6.65 Bil ,$70.80 ,$295.60 
CKX,12.95,undefined,0.175,N/A,undefined,194.69, 17.72 Mil ,$0.29 ,$0.55 
MAIN,39.15,10.02809211,0.447,7,0.256145392,Not Found!, 3.89 Bil ,($54.08),"$1,254.60 "
GPN,201.58,51.45177632,1.95,9.73,0.255242466,27.17, 69.33 Bil ,"$1,878 ","$16,715 "
CLDL,21.16,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SKX,41.71,10.61748947,0.639,2.98,0.25455501,23.37, 7.34 Bil ,$22 ,"$3,087 "
CLDS,26.3399,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VTR,53.34,13.54736842,1.17,-0.5,0.25398141,16.6, 31.93 Bil ,$922 ,"$13,651 "
TCF,46.46,11.75263158,1.4,-2.7,0.252962367,Not Found!, 8.13 Bil ,($67),"$42,113 "
PMT,19.6,4.943486842,0.27,4.15,0.252218716,Not Found!, 4.47 Bil ,$671.70 ,"$9,195.20 "
CAT,231.87,58.40044737,5.46,-1.11,0.251867199,22.3, 154.77 Bil ,"$4,212 ","$62,946 "
ARRY,29.82,7.463297368,0.486,2.11,0.250278248,77.36, 4.13 Bil ,$521.30 ,$736.90 
CLII,13.7,undefined,None,,undefined,Not Found!, 392.44 Mil ,$,$0.12 
CLIX,83.638,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CLM,13.47,undefined,1.334,N/A,undefined,Not Found!, 1.04 Bil ,$0.00 ,$2.50 
CLNC,8.52,undefined,-2.751,N/A,undefined,-35.42, 5.05 Bil ,$96.40 ,"$4,253.30 "
CLNY,6.48,undefined,-5.811,N/A,undefined,-6.28, 16.43 Bil ,$90 ,"$13,216 "
CLPR,7.92,undefined,-0.305,N/A,undefined,23.26, 1.20 Bil ,$16.00 ,"$1,103.80 "
IQV,193.14,48.32835526,1.43,14.85,0.250224476,23.73, 49.26 Bil ,"$1,343 ","$18,284 "
RP,87.2,21.71139474,0.46,24.11,0.248983885,37.75, 9.68 Bil ,$213 ,"$1,873 "
CLTL,105.685,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CLVT,26.39,undefined,None,21.3,undefined,65.17, 19.94 Bil ,$150 ,"$5,603 "
WOW,13.59,3.329092105,0.17,5.03,0.244966306,9.04, 3.47 Bil ,$43 ,"$2,699 "
UPS,169.99,41.36926316,1.54,10.06,0.243362922,32.49, 170.36 Bil ,"$5,047 ","$61,739 "
LSXMA,44.08,10.65224079,-2.237,-11.79,0.241657005,78.81, 33.81 Bil ,"$1,574 ","$19,326 "
W,314.75,75.91736842,1.86,19.7,0.241198947,56.55, 36.05 Bil ,"$1,082 ","$5,762 "
CMBS,53.7583,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
ATSG,29.26,6.995131579,0.537,0.5,0.239068065,7.97, 3.30 Bil ,$2 ,"$2,146 "
CMCL,14.29,undefined,1.73,N/A,undefined,4.13, 178.04 Mil ,$3.10 ,$19.90 
MCHP,155.22,36.96202632,1.258,11.8,0.2381267,28.67, 51.94 Bil ,"$1,790 ","$11,279 "
AAT,32.44,7.689868421,0.462,3,0.237048965,16.61, 3.28 Bil ,$63.50 ,"$1,563.90 "
CMDY,48.4151,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CMF,62.0371,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
WTM,1114.9,262.812,226.974,-7.7,0.235726971,4.97, 3.57 Bil ,($61),"$1,014 "
SRC,42.5,9.980328947,0.15,37.47,0.234831269,22.43, 7.59 Bil ,$301.70 ,"$2,795.70 "
UMBF,92.33,21.45723684,5.93,-6,0.232397236,Not Found!, 1.19 Bil ,$313 ,"$30,111 "
HDB,77.69,17.881875,0.3825,23.8,0.230169584,Not Found!, 150.48 Bil ,$0 ,"$204,442 "
AGX,53.35,12.15644737,0.454,10,0.227862181,47.83, 415.65 Mil ,$178.10 ,$264.80 
GLW,43.51,9.769736842,0.54,4,0.224540033,17.51, 42.36 Bil ,$803 ,"$17,327 "
CMT,11.7265,undefined,0.975,N/A,undefined,5.73, 126.75 Mil ,$24.50 ,$71.60 
CMU,4.46,undefined,0.018,N/A,undefined,Not Found!, 126.38 Mil ,$6.04 ,$75.98 
CN,44.7973,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
MESA,13.45,3.011684211,0.867,-6.1,0.223917042,6.77, 1.11 Bil ,$200.10 ,"$1,070.50 "
CNBS,29.05,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
HEP,19.11,4.202289474,1.613,-6.7,0.219900025,10.7, 3.62 Bil ,$256.30 ,"$1,662.20 "
CNF,3.86,undefined,0.244,N/A,undefined,Not Found!, 774.87 Mil ,$0.00 ,"$1,215.20 "
ASR,177.79,38.78368421,3.19,-0.1,0.218143226,14.87, 6.25 Bil ,($22.30),$937.80 
INOV,28.78,6.233815789,0.146,21,0.216602355,29.21, 5.45 Bil ,$59.70 ,"$1,262.70 "
GWRE,101.63,21.93443421,-0.253,-68.4,0.215826372,404.26, 7.90 Bil ,$86.80 ,$691.10 
BKTI,4.18,0.897368421,0.02,22.5,0.21468144,33.94, 54.41 Mil ,$3.50 ,$14.97 
CNNE,39.62,undefined,20.79,N/A,undefined,1.43, 3.20 Bil ,($136.20),$828.20 
DEI,31.4,6.686842105,0.28,8,0.212956755,20.31, 11.51 Bil ,$122.60 ,"$5,254.80 "
WDR,25.05,5.314736842,1.08,-5.1,0.212165143,7.36, 898.26 Mil ,$179 ,$426 
COR,119.85,25.40131579,1.95,0.5,0.21194256,23.73, 7.23 Bil ,$264.90 ,"$2,103.80 "
WCN,107.98,22.63365789,0.778,11.6,0.209609723,28.22, 32.98 Bil ,$744 ,"$7,129 "
CNRG,113.99,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
WING,127.17,26.58671053,0.78,15.05,0.209064327,87.13, 4.46 Bil ,$59.50 ,$552.90 
HL,5.69,1.186914474,-0.033,-33.35,0.208596568,18.17, 3.58 Bil ,$89.80 ,$965.40 
CNXT,45.04,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CNYA,41.14,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QADA,66.58,13.84335526,0.517,10,0.207920626,59.95, 1.26 Bil ,$29.70 ,$221.30 
LMAT,48.78,10.08526316,1.04,-1.8,0.206749962,27.6, 1.03 Bil ,$31.80 ,$80.20 
COE,20.35,undefined,0.982,N/A,undefined,16.42, 295.99 Mil ,$24.10 ,$422.30 
CSGS,44.89,9.219736842,1.82,-5,0.205385093,10.12, 1.73 Bil ,$143.60 ,$909.60 
PTCT,47.35,9.706631579,-6.64,-9.51,0.204997499,-9.16, 2.78 Bil ,($250.00),"$1,726.30 "
ICPT,23.08,4.706017105,-8.337,-8.89,0.203900221,-4.06, 907.47 Mil ,($173.90),$747.30 
IRT,15.2,3.087236842,0.158,5,0.203107687,22.59, 2.53 Bil ,$37.60 ,"$1,022.10 "
COM,27.555,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
COMB,24.9484,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLMN,4.49,0.90585,0.054,3.09,0.20174833,24.16, 551.08 Mil ,$25.32 ,$43.73 
ANDE,27.38,5.492763158,0.23,8,0.200612241,11.75, 2.53 Bil ,($179),"$3,111 "
COPX,35.56,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
ALTM,52.47,10.48965789,0.282,17.2,0.199917246,15.28, 1.48 Bil ,$134.30 ,"$2,046.10 "
CORN,17.53,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CORP,111.18,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VICR,85.03,16.9125,0.41,20,0.198900388,127.62, 3.63 Bil ,$5.90 ,$45.10 
CPT,109.91,21.71631579,1.24,3.6,0.197582711,23.23, 13.69 Bil ,$92 ,"$3,682 "
COW,38.455,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
COWZ,40.68,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
OMCL,129.87,25.16973684,0.74,15,0.193807167,54.43, 5.83 Bil ,$131.00 ,$857.00 
BCSF,14.78,2.826493421,0.141,5.35,0.191237715,Not Found!, 2.37 Bil ,$89.42 ,"$1,535.49 "
CPAC,7.8039,undefined,None,15.28,undefined,11.65, 935.40 Mil ,$74.50 ,$440.50 
PRPL,31.65,5.974736842,0.08,43.1,0.188775256,-101.78, 2.07 Bil ,$42.10 ,$394.50 
ALEX,16.79,3.135,0.076,20,0.186718285,21.32, 1.90 Bil ,$38.00 ,$939.90 
CPER,24.62,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
NIU,36.65,6.775652632,0.326,5.86,0.18487456,89.99, 2.62 Bil ,$0.00 ,$151.90 
CPG,4.17,undefined,-3.78,N/A,undefined,4.36, 4.25 Bil ,$124 ,"$2,985 "
SOL,12.33,2.244868421,0.066,15,0.182065565,-162.67, 937.15 Mil ,$8.05 ,$141.84 
CPI,27.1276,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
VNCE,11.22,2.033552632,-0.562,-11,0.18124355,65.68, 345.49 Mil ,($27.00),$281.30 
MBT,8.34,1.502628947,0.121,0.08,0.180171337,4.34, 12.31 Bil ,$937 ,"$14,290 "
BUD,62.85,11.22998684,0.699,2.6,0.178679186,30.57, 217.60 Bil ,$0 ,"$148,059 "
KNL,16.51,2.930921053,0.09,14,0.177523989,21.41, 1.45 Bil ,$17 ,$840 
CPSR,9.76,undefined,None,,undefined,Not Found!, 336.27 Mil ,$,$0.05 
CRTO,34.73,6.094578947,1.16,-4.87,0.175484565,8.77, 1.89 Bil ,$118 ,$701 
SQ,227.05,39.55426316,0.44,53.61,0.174209483,285.45, 101.94 Bil ,$243 ,"$7,188 "
CQQQ,81.45,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
XPO,123.3,21.04357895,0.78,10.14,0.17066974,16.22, 20.10 Bil ,$359 ,"$13,320 "
CRAK,27.2417,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CRBN,156.14,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
AVTR,28.93,4.914828947,0.09,29.23,0.169886932,29.68, 22.72 Bil ,$868 ,"$7,232 "
CRF,13.24,undefined,1.24,N/A,undefined,Not Found!, 533.98 Mil ,$0.00 ,$1.37 
RYN,32.25,5.373355263,0.275,5,0.166615667,26.54, 6.39 Bil ,$113.00 ,"$1,866.10 "
CRHC,9.83,undefined,None,,undefined,Not Found!, 1.02 Bil ,$,$0.06 
CRHM,3.95,undefined,-0.342,N/A,undefined,29.63, 406.29 Mil ,$36.00 ,$85.80 
DXC,31.26,5.191536842,-11.209,-8.82,0.166076035,40.11, 12.07 Bil ,$101 ,"$17,639 "
HI,47.71,7.841842105,0.258,12.5,0.164364748,15.21, 4.89 Bil ,$368 ,"$2,809 "
OTEX,47.71,7.832940789,0.331,7.85,0.164178176,12.37, 15.64 Bil ,"$1,069 ","$5,766 "
NSSC,34.83,5.630263158,0.389,1.5,0.161649818,57.99, 646.00 Mil ,$13.49 ,$24.69 
CROC,45.1948,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
AXTI,11.66,1.874342105,0.07,10,0.160749752,39.54, 477.36 Mil ,($13.99),$90.89 
CRT,8.46,undefined,0.81,N/A,undefined,10.38, 50.35 Mil ,$0.00 ,$1.19 
IRMD,25.77,4.139473684,0.11,17.5,0.160631497,443.83, 258.75 Mil ,$5.18 ,$9.68 
ROST,119.91,19.18863158,0.24,46.74,0.160025282,78.58, 43.88 Bil ,"$1,841 ","$9,427 "
CSD,62.8868,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RIO,77.65,12.15384211,5.998,-7.1,0.156520826,6.06, 131.57 Bil ,"$9,686 ","$45,487 "
SHOP,1106.5,172.4394737,2.59,37.5,0.155842272,437.03, 136.63 Bil ,$383 ,"$1,362 "
CSM,91.2781,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CF,45.38,6.999907895,1.47,-5.21,0.154250945,10.5, 16.07 Bil ,$922 ,"$6,420 "
CSR,68,undefined,None,6,undefined,16.12, 1.79 Bil ,$61.20 ,$774.80 
MRCC,10.04,1.543618421,0.079,5,0.153746855,Not Found!, 555.53 Mil ,$74.93 ,$350.69 
SIRI,6.09,0.930513158,0.03,12.93,0.152793622,25.15, 34.85 Bil ,"$1,668 ","$12,618 "
STNE,61.22,9.308171053,0.51,4.11,0.15204461,56.84, 19.01 Bil ,($59.50),"$3,257.10 "
CTAC,9.9,undefined,None,,undefined,Not Found!, 278.91 Mil ,($2.99),$13.40 
ADS,112.09,16.85956974,4.463,-5.89,0.150411007,16.55, 11.37 Bil ,"$1,829 ","$21,026 "
SUI,150.04,22.30394737,1.34,3,0.148653342,33.28, 21.86 Bil ,$549 ,"$5,343 "
RLJ,15.48,2.268315789,-2.612,-9.1,0.146532028,-70.71, 4.79 Bil ,($168.70),"$2,929.80 "
EVC,4.04,0.586184211,-0.05,-16.6,0.145095102,17.42, 447.16 Mil ,$54.20 ,$468.70 
CTO,52.01,undefined,16.687,N/A,undefined,22.65, 553.99 Mil ,($150.88),$315.03 
CTR,20.04,undefined,None,,undefined,Not Found!, 193.69 Mil ,$125.33 ,$56.92 
WMB,23.69,3.321710526,0.17,5,0.140215725,17.07, 54.11 Bil ,"$2,221 ","$29,582 "
CTT,10.18,undefined,-0.359,N/A,undefined,34.11, 938.82 Mil ,$34.90 ,$477.40 
KALU,110.5,15.40405263,1.81,-2.62,0.139403191,13.95, 1.84 Bil ,$155 ,"$1,132 "
BFAM,171.45,23.78764474,0.446,28.35,0.138743918,73.86, 12.19 Bil ,$125 ,"$2,443 "
REX,84.17,11.63032895,0.487,8,0.138176654,18.61, 418.15 Mil ,($1.80),$42.20 
MATW,39.55,5.434144737,-2.503,-10,0.137399361,34.69, 2.16 Bil ,$178 ,"$1,466 "
LADR,11.8,1.612513158,-0.13,-17.07,0.136653657,Not Found!, 3.64 Bil ,$111.90 ,"$4,332.80 "
SXC,7.01,0.955263158,0.04,8,0.136271492,5.84, 1.22 Bil ,$84 ,"$1,113 "
CURE,83.53,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
NVCR,132.18,17.84605263,0.18,60,0.135013259,328.18, 13.26 Bil ,$84.20 ,$575.50 
CUT,35.9152,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CUZ,35.35,undefined,1.598,N/A,undefined,13.11, 7.70 Bil ,$351.10 ,"$2,611.90 "
IVAC,7.15,0.955263158,0.04,8,0.133603239,26.77, 161.56 Mil ,$6.24 ,$25.68 
RFP,10.95,1.462363158,0.116,0.21,0.133549147,5.22, 1.38 Bil ,$256 ,"$2,648 "
BCO,79.23,10.45289474,0.314,14.5,0.13193102,16.26, 6.22 Bil ,$199 ,"$4,933 "
INOD,6.3,0.825,0.02,20,0.130952381,48.63, 157.55 Mil ,$4.25 ,$27.61 
CVM,15.21,undefined,-0.875,N/A,undefined,-22.43, 659.35 Mil ,($20.74),$20.78 
BKNG,2329.84,300.3138947,1.44,135.59,0.128898935,63.2, 98.91 Bil ,($201),"$16,981 "
CVR,25.5,undefined,0.052,N/A,undefined,14.06, 17.77 Mil ,($0.20),$2.53 
SLRC,17.76,2.277868421,0.366,-4.2,0.128258357,Not Found!, 1.05 Bil ,($62.60),"$1,083.94 "
OXSQ,4.64,0.586184211,0.03,5,0.126332804,Not Found!, 275.34 Mil ,$95.05 ,$132.23 
EXPI,45.55,5.623026316,0.21,10,0.12344734,174.87, 6.22 Bil ,$113 ,$100 
CVY,23.2292,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
REG,56.71,6.623157895,0.26,9.1,0.116789947,27.28, 13.89 Bil ,$499 ,"$4,879 "
CWB,83.2556,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CWEB,56.23,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CWEN,28.14,undefined,0.216,,undefined,15.36, 13.56 Bil ,$421 ,"$7,877 "
SPRT,4.59,0.535526316,0.02,10,0.1166724,228.69, 78.44 Mil ,$3.88 ,$5.14 
CWI,28.91,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
EFC,16.01,1.850561842,0.391,-5.23,0.115587873,Not Found!, 1.64 Bil ,$119.51 ,"$2,492.29 "
CWS,44.7015,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
DSKE,8.49,0.969736842,0.02,25,0.114221065,8.37, 1.25 Bil ,$108 ,$982 
DOW,63.94,7.287210526,1.64,-5.43,0.113969511,10.85, 62.65 Bil ,"$4,839 ","$48,465 "
CXE,5.1,undefined,0.025,N/A,undefined,Not Found!, 161.55 Mil ,$7.62 ,$98.69 
CXH,9.81,undefined,0.479,N/A,undefined,Not Found!, 87.86 Mil ,$5.50 ,$54.98 
